"id","orderid","productid","qty","unitprice","price"
70443981,9192,1,1,1875,1875
70443982,9193,2,3,9375,28125
70443983,9194,3,1,7500,7500
70443984,9194,2,1,9375,9375
70443985,9195,3,1,7500,7500
70443986,9195,2,1,9375,9375
70443987,9196,3,1,7500,7500
70443988,9196,2,1,9375,9375
70443989,9196,4,2,5625,11250
70443990,9197,2,1,9375,9375
70443991,9198,4,1,5625,5625
70443992,9199,3,1,7500,7500
70443993,9199,2,2,9375,18750
70443994,9199,1,1,1875,1875
70443995,9200,4,1,5625,5625
70443996,9201,2,1,9375,9375
70443997,9201,4,1,5625,5625
70443998,9201,1,1,1875,1875
70443999,9202,3,1,7500,7500
70444000,9202,4,1,5625,5625
70444001,9203,2,3,9375,28125
70444002,9203,4,1,5625,5625
70444003,9204,4,2,5625,11250
70444004,9204,1,1,1875,1875
70444005,9205,3,1,7500,7500
70444006,9206,3,2,7500,15000
70444007,9206,2,1,9375,9375
70444008,9206,4,2,5625,11250
70444009,9206,1,2,1875,3750
70444010,9206,1,3,1875,5625
70444011,9207,3,1,7500,7500
70444012,9207,2,2,9375,18750
70444013,9207,5,1,1250,1250
70444014,9207,1,1,1875,1875
70444015,9208,2,1,9375,9375
70444016,9208,4,2,5625,11250
70444017,9208,5,1,1250,1250
70444018,9209,3,1,7500,7500
70444019,9209,4,1,5625,5625
70444020,9209,1,1,1875,1875
70444021,9210,3,1,7500,7500
70444022,9210,2,2,9375,18750
70444023,9210,4,1,5625,5625
70444024,9211,3,1,7500,7500
70444025,9211,2,3,9375,28125
70444026,9211,4,2,5625,11250
70444027,9211,1,1,1875,1875
70444028,9212,4,2,5625,11250
70444029,9213,3,1,7500,7500
70444030,9213,2,1,9375,9375
70444031,9214,3,1,7500,7500
70444032,9215,3,2,7500,15000
70444033,9215,2,2,9375,18750
70444034,9215,4,2,5625,11250
70444035,9215,5,1,1250,1250
70444036,9215,1,1,1875,1875
70444037,9215,1,1,1875,1875
70444038,9216,2,2,9375,18750
70444039,9216,4,3,5625,16875
70444040,9216,5,1,1250,1250
70444041,9216,1,1,1875,1875
70444042,9216,1,1,1875,1875
70444043,9217,3,2,7500,15000
70444044,9218,3,1,7500,7500
70444045,9219,2,3,9375,28125
70444046,9220,3,1,7500,7500
70444047,9220,2,1,9375,9375
70444048,9220,4,2,5625,11250
70444049,9220,1,1,1875,1875
70444050,9221,2,1,9375,9375
70444051,9221,4,2,5625,11250
70444052,9222,3,1,7500,7500
70444053,9223,3,1,7500,7500
70444054,9223,4,1,5625,5625
70444055,9224,3,1,7500,7500
70444056,9224,2,1,9375,9375
70444057,9225,3,1,7500,7500
70444058,9226,4,1,5625,5625
70444059,9227,3,1,7500,7500
70444060,9227,2,1,9375,9375
70444061,9227,4,2,5625,11250
70444062,9228,3,1,7500,7500
70444063,9228,2,2,9375,18750
70444064,9229,3,1,7500,7500
70444065,9229,2,1,9375,9375
70444066,9230,3,2,7500,15000
70444067,9230,2,2,9375,18750
70444068,9231,3,1,7500,7500
70444069,9232,4,2,5625,11250
70444070,9232,5,1,1250,1250
70444071,9233,3,2,7500,15000
70444072,9233,2,1,9375,9375
70444073,9233,5,1,1250,1250
70444074,9234,2,1,9375,9375
70444075,9234,4,1,5625,5625
70444076,9235,3,1,7500,7500
70444077,9235,4,2,5625,11250
70444078,9236,3,2,7500,15000
70444079,9236,2,1,9375,9375
70444080,9236,1,1,1875,1875
70444081,9237,3,1,7500,7500
70444082,9237,4,2,5625,11250
70444083,9237,1,1,1875,1875
70444084,9238,3,2,7500,15000
70444085,9238,4,1,5625,5625
70444086,9238,5,1,1250,1250
70444087,9239,2,1,9375,9375
70444088,9240,3,1,7500,7500
70444089,9240,4,1,5625,5625
70444090,9241,4,1,5625,5625
70444091,9242,3,1,7500,7500
70444092,9243,3,1,7500,7500
70444093,9243,4,3,5625,16875
70444094,9243,5,2,1250,2500
70444095,9243,1,2,1875,3750
70444096,9244,3,2,7500,15000
70444097,9244,2,3,9375,28125
70444098,9244,4,1,5625,5625
70444099,9245,3,1,7500,7500
70444100,9245,2,2,9375,18750
70444101,9245,4,2,5625,11250
70444102,9245,5,2,1250,2500
70444103,9245,1,1,1875,1875
70444104,9246,3,1,7500,7500
70444105,9246,2,2,9375,18750
70444106,9246,4,3,5625,16875
70444107,9246,5,1,1250,1250
70444108,9246,1,1,1875,1875
70444109,9246,1,1,1875,1875
70444110,9247,4,1,5625,5625
70444111,9248,3,1,7500,7500
70444112,9248,4,3,5625,16875
70444113,9249,3,1,7500,7500
70444114,9249,2,1,9375,9375
70444115,9249,4,1,5625,5625
70444116,9249,5,1,1250,1250
70444117,9249,1,1,1875,1875
70444118,9250,3,1,7500,7500
70444119,9250,2,1,9375,9375
70444120,9250,4,1,5625,5625
70444121,9250,1,1,1875,1875
70444122,9250,1,1,1875,1875
70444123,9251,2,1,9375,9375
70444124,9252,3,2,7500,15000
70444125,9252,2,1,9375,9375
70444126,9252,4,2,5625,11250
70444127,9252,1,1,1875,1875
70444128,9252,1,2,1875,3750
70444129,9253,3,3,7500,22500
70444130,9253,2,1,9375,9375
70444131,9253,4,2,5625,11250
70444132,9253,5,2,1250,2500
70444133,9253,1,1,1875,1875
70444134,9254,3,1,7500,7500
70444135,9254,2,1,9375,9375
70444136,9254,4,1,5625,5625
70444137,9254,1,1,1875,1875
70444138,9255,3,1,7500,7500
70444139,9255,2,2,9375,18750
70444140,9255,4,1,5625,5625
70444141,9256,4,1,5625,5625
70444142,9257,2,1,9375,9375
70444143,9257,4,1,5625,5625
70444144,9258,2,1,9375,9375
70444145,9258,4,1,5625,5625
70444146,9259,3,3,7500,22500
70444147,9259,2,2,9375,18750
70444148,9259,4,1,5625,5625
70444149,9259,1,1,1875,1875
70444150,9259,1,1,1875,1875
70444151,9260,3,1,7500,7500
70444152,9261,4,2,5625,11250
70444153,9262,3,1,7500,7500
70444154,9263,3,1,7500,7500
70444155,9264,3,2,7500,15000
70444156,9264,2,2,9375,18750
70444157,9264,4,1,5625,5625
70444158,9265,2,2,9375,18750
70444159,9265,5,1,1250,1250
70444160,9266,2,1,9375,9375
70444161,9266,4,2,5625,11250
70444162,9266,5,1,1250,1250
70444163,9267,2,1,9375,9375
70444164,9267,4,1,5625,5625
70444165,9267,5,1,1250,1250
70444166,9268,3,1,7500,7500
70444167,9268,2,3,9375,28125
70444168,9268,4,2,5625,11250
70444169,9268,5,1,1250,1250
70444170,9268,1,1,1875,1875
70444171,9268,1,1,1875,1875
70444172,9269,3,1,7500,7500
70444173,9269,2,2,9375,18750
70444174,9269,4,2,5625,11250
70444175,9269,5,3,1250,3750
70444176,9269,1,1,1875,1875
70444177,9270,3,3,7500,22500
70444178,9270,2,2,9375,18750
70444179,9270,5,1,1250,1250
70444180,9271,2,1,9375,9375
70444181,9271,4,1,5625,5625
70444182,9271,5,1,1250,1250
70444183,9271,1,1,1875,1875
70444184,9272,2,1,9375,9375
70444185,9273,2,1,9375,9375
70444186,9274,4,1,5625,5625
70444187,9275,3,3,7500,22500
70444188,9275,2,1,9375,9375
70444189,9275,4,3,5625,16875
70444190,9275,5,1,1250,1250
70444191,9276,2,1,9375,9375
70444192,9276,4,1,5625,5625
70444193,9277,2,1,9375,9375
70444194,9277,4,1,5625,5625
70444195,9278,3,1,7500,7500
70444196,9278,2,1,9375,9375
70444197,9279,3,1,7500,7500
70444198,9280,3,3,7500,22500
70444199,9281,3,1,7500,7500
70444200,9281,2,1,9375,9375
70444201,9282,3,2,7500,15000
70444202,9282,2,1,9375,9375
70444203,9282,4,2,5625,11250
70444204,9282,1,1,1875,1875
70444205,9282,1,1,1875,1875
70444206,9283,3,1,7500,7500
70444207,9283,2,1,9375,9375
70444208,9283,4,1,5625,5625
70444209,9283,5,1,1250,1250
70444210,9284,3,2,7500,15000
70444211,9284,4,3,5625,16875
70444212,9284,5,2,1250,2500
70444213,9284,1,1,1875,1875
70444214,9285,2,3,9375,28125
70444215,9285,5,1,1250,1250
70444216,9286,3,1,7500,7500
70444217,9286,4,1,5625,5625
70444218,9287,3,1,7500,7500
70444219,9288,3,2,7500,15000
70444220,9288,2,2,9375,18750
70444221,9288,4,2,5625,11250
70444222,9288,5,1,1250,1250
70444223,9288,1,2,1875,3750
70444224,9288,1,2,1875,3750
70444225,9289,3,2,7500,15000
70444226,9289,2,1,9375,9375
70444227,9289,4,3,5625,16875
70444228,9290,2,2,9375,18750
70444229,9290,4,1,5625,5625
70444230,9290,1,1,1875,1875
70444231,9291,3,1,7500,7500
70444232,9291,2,3,9375,28125
70444233,9291,4,1,5625,5625
70444234,9291,1,2,1875,3750
70444235,9291,1,1,1875,1875
70444236,9292,2,1,9375,9375
70444237,9293,3,1,7500,7500
70444238,9293,2,1,9375,9375
70444239,9293,5,1,1250,1250
70444240,9294,3,1,7500,7500
70444241,9295,4,1,5625,5625
70444242,9296,3,3,7500,22500
70444243,9296,2,2,9375,18750
70444244,9296,4,3,5625,16875
70444245,9296,5,1,1250,1250
70444246,9296,1,2,1875,3750
70444247,9296,1,1,1875,1875
70444248,9297,3,2,7500,15000
70444249,9297,2,2,9375,18750
70444250,9297,5,1,1250,1250
70444251,9298,4,3,5625,16875
70444252,9299,2,1,9375,9375
70444253,9300,2,1,9375,9375
70444254,9301,3,1,7500,7500
70444255,9301,2,3,9375,28125
70444256,9301,4,3,5625,16875
70444257,9301,5,1,1250,1250
70444258,9301,1,1,1875,1875
70444259,9301,1,3,1875,5625
70444260,9302,3,1,7500,7500
70444261,9302,4,1,5625,5625
70444262,9302,1,1,1875,1875
70444263,9303,3,2,7500,15000
70444264,9303,2,1,9375,9375
70444265,9303,5,1,1250,1250
70444266,9304,3,2,7500,15000
70444267,9304,2,1,9375,9375
70444268,9304,4,2,5625,11250
70444269,9305,4,1,5625,5625
70444270,9306,3,3,7500,22500
70444271,9306,2,3,9375,28125
70444272,9306,4,2,5625,11250
70444273,9306,5,1,1250,1250
70444274,9306,1,1,1875,1875
70444275,9307,4,3,5625,16875
70444276,9308,2,2,9375,18750
70444277,9308,5,1,1250,1250
70444278,9309,3,1,7500,7500
70444279,9309,2,3,9375,28125
70444280,9309,4,2,5625,11250
70444281,9309,5,1,1250,1250
70444282,9309,1,2,1875,3750
70444283,9310,2,1,9375,9375
70444284,9310,4,1,5625,5625
70444285,9311,3,1,7500,7500
70444286,9311,4,1,5625,5625
70444287,9312,3,1,7500,7500
70444288,9312,2,1,9375,9375
70444289,9313,3,2,7500,15000
70444290,9313,4,1,5625,5625
70444291,9313,1,1,1875,1875
70444292,9314,3,1,7500,7500
70444293,9314,2,2,9375,18750
70444294,9314,4,3,5625,16875
70444295,9314,5,1,1250,1250
70444296,9314,1,2,1875,3750
70444297,9314,1,1,1875,1875
70444298,9315,2,1,9375,9375
70444299,9315,4,1,5625,5625
70444300,9315,5,1,1250,1250
70444301,9316,3,2,7500,15000
70444302,9316,2,3,9375,28125
70444303,9316,4,1,5625,5625
70444304,9316,5,1,1250,1250
70444305,9316,1,2,1875,3750
70444306,9316,1,2,1875,3750
70444307,9317,3,2,7500,15000
70444308,9317,2,4,9375,37500
70444309,9317,4,2,5625,11250
70444310,9317,5,2,1250,2500
70444311,9317,1,1,1875,1875
70444312,9318,3,1,7500,7500
70444313,9318,2,2,9375,18750
70444314,9318,5,1,1250,1250
70444315,9319,2,1,9375,9375
70444316,9320,3,1,7500,7500
70444317,9320,2,1,9375,9375
70444318,9321,3,1,7500,7500
70444319,9321,2,2,9375,18750
70444320,9322,2,1,9375,9375
70444321,9322,4,1,5625,5625
70444322,9323,4,2,5625,11250
70444323,9323,5,1,1250,1250
70444324,9324,3,3,7500,22500
70444325,9324,2,3,9375,28125
70444326,9325,3,2,7500,15000
70444327,9325,4,1,5625,5625
70444328,9326,2,1,9375,9375
70444329,9326,4,1,5625,5625
70444330,9327,2,1,9375,9375
70444331,9328,3,1,7500,7500
70444332,9328,2,1,9375,9375
70444333,9328,4,2,5625,11250
70444334,9328,5,1,1250,1250
70444335,9329,3,2,7500,15000
70444336,9329,2,3,9375,28125
70444337,9329,4,1,5625,5625
70444338,9329,5,1,1250,1250
70444339,9329,1,1,1875,1875
70444340,9330,4,3,5625,16875
70444341,9330,1,1,1875,1875
70444342,9330,1,1,1875,1875
70444343,9331,4,2,5625,11250
70444344,9332,3,1,7500,7500
70444345,9332,2,2,9375,18750
70444346,9332,4,2,5625,11250
70444347,9333,2,1,9375,9375
70444348,9334,3,2,7500,15000
70444349,9334,2,2,9375,18750
70444350,9334,5,1,1250,1250
70444351,9334,1,1,1875,1875
70444352,9335,3,2,7500,15000
70444353,9336,3,3,7500,22500
70444354,9336,2,1,9375,9375
70444355,9336,4,2,5625,11250
70444356,9336,1,1,1875,1875
70444357,9336,1,1,1875,1875
70444358,9337,3,3,7500,22500
70444359,9337,2,1,9375,9375
70444360,9337,4,1,5625,5625
70444361,9338,4,2,5625,11250
70444362,9339,2,1,9375,9375
70444363,9340,3,2,7500,15000
70444364,9340,2,2,9375,18750
70444365,9340,4,1,5625,5625
70444366,9340,1,1,1875,1875
70444367,9341,4,3,5625,16875
70444368,9342,3,2,7500,15000
70444369,9342,2,2,9375,18750
70444370,9342,4,2,5625,11250
70444371,9342,5,2,1250,2500
70444372,9342,1,1,1875,1875
70444373,9343,2,1,9375,9375
70444374,9343,4,2,5625,11250
70444375,9344,3,1,7500,7500
70444376,9344,4,1,5625,5625
70444377,9345,3,1,7500,7500
70444378,9346,2,1,9375,9375
70444379,9347,2,1,9375,9375
70444380,9347,4,1,5625,5625
70444381,9348,3,2,7500,15000
70444382,9348,4,3,5625,16875
70444383,9348,1,2,1875,3750
70444384,9349,2,1,9375,9375
70444385,9349,4,3,5625,16875
70444386,9349,1,1,1875,1875
70444387,9350,2,1,9375,9375
70444388,9350,4,1,5625,5625
70444389,9351,3,2,7500,15000
70444390,9351,2,2,9375,18750
70444391,9351,4,1,5625,5625
70444392,9352,2,1,9375,9375
70444393,9352,4,1,5625,5625
70444394,9353,3,2,7500,15000
70444395,9353,4,2,5625,11250
70444396,9353,1,1,1875,1875
70444397,9354,2,2,9375,18750
70444398,9354,4,1,5625,5625
70444399,9354,1,1,1875,1875
70444400,9355,4,1,5625,5625
70444401,9356,4,3,5625,16875
70444402,9357,2,1,9375,9375
70444403,9357,4,1,5625,5625
70444404,9358,3,2,7500,15000
70444405,9358,2,2,9375,18750
70444406,9358,4,2,5625,11250
70444407,9358,5,2,1250,2500
70444408,9359,2,1,9375,9375
70444409,9360,3,2,7500,15000
70444410,9360,2,2,9375,18750
70444411,9360,4,1,5625,5625
70444412,9360,5,1,1250,1250
70444413,9360,1,1,1875,1875
70444414,9361,2,1,9375,9375
70444415,9362,3,2,7500,15000
70444416,9363,2,1,9375,9375
70444417,9364,3,2,7500,15000
70444418,9364,2,2,9375,18750
70444419,9364,4,1,5625,5625
70444420,9364,1,2,1875,3750
70444421,9364,1,2,1875,3750
70444422,9365,3,1,7500,7500
70444423,9365,2,1,9375,9375
70444424,9366,3,1,7500,7500
70444425,9366,2,3,9375,28125
70444426,9366,1,1,1875,1875
70444427,9366,1,1,1875,1875
70444428,9367,4,2,5625,11250
70444429,9367,5,1,1250,1250
70444430,9368,4,4,5625,22500
70444431,9368,1,2,1875,3750
70444432,9368,1,1,1875,1875
70444433,9369,3,1,7500,7500
70444434,9369,2,1,9375,9375
70444435,9369,4,1,5625,5625
70444436,9370,3,1,7500,7500
70444437,9371,2,1,9375,9375
70444438,9372,3,3,7500,22500
70444439,9372,4,1,5625,5625
70444440,9372,1,1,1875,1875
70444441,9373,3,2,7500,15000
70444442,9373,2,1,9375,9375
70444443,9373,4,1,5625,5625
70444444,9374,3,2,7500,15000
70444445,9375,2,1,9375,9375
70444446,9376,3,3,7500,22500
70444447,9376,2,2,9375,18750
70444448,9376,4,2,5625,11250
70444449,9376,5,1,1250,1250
70444450,9377,3,2,7500,15000
70444451,9377,2,3,9375,28125
70444452,9377,4,1,5625,5625
70444453,9377,5,2,1250,2500
70444454,9377,1,1,1875,1875
70444455,9377,1,1,1875,1875
70444456,9378,3,1,7500,7500
70444457,9378,2,1,9375,9375
70444458,9379,3,2,7500,15000
70444459,9379,2,1,9375,9375
70444460,9379,4,1,5625,5625
70444461,9379,1,1,1875,1875
70444462,9380,3,1,7500,7500
70444463,9380,2,1,9375,9375
70444464,9380,4,2,5625,11250
70444465,9380,5,1,1250,1250
70444466,9381,3,2,7500,15000
70444467,9381,2,2,9375,18750
70444468,9381,4,1,5625,5625
70444469,9381,5,1,1250,1250
70444470,9381,1,2,1875,3750
70444471,9382,3,1,7500,7500
70444472,9382,2,1,9375,9375
70444473,9383,3,2,7500,15000
70444474,9383,2,2,9375,18750
70444475,9383,4,1,5625,5625
70444476,9383,1,1,1875,1875
70444477,9384,3,1,7500,7500
70444478,9384,4,2,5625,11250
70444479,9385,2,1,9375,9375
70444480,9386,3,1,7500,7500
70444481,9386,2,1,9375,9375
70444482,9386,4,1,5625,5625
70444483,9387,3,1,7500,7500
70444484,9387,2,1,9375,9375
70444485,9388,3,1,7500,7500
70444486,9388,4,1,5625,5625
70444487,9389,2,3,9375,28125
70444488,9389,4,2,5625,11250
70444489,9389,5,2,1250,2500
70444490,9390,3,1,7500,7500
70444491,9390,4,1,5625,5625
70444492,9391,3,1,7500,7500
70444493,9391,2,2,9375,18750
70444494,9391,4,1,5625,5625
70444495,9391,5,1,1250,1250
70444496,9392,2,1,9375,9375
70444497,9393,3,1,7500,7500
70444498,9393,2,1,9375,9375
70444499,9394,3,2,7500,15000
70444500,9394,2,1,9375,9375
70444501,9394,4,1,5625,5625
70444502,9395,3,3,7500,22500
70444503,9395,2,1,9375,9375
70444504,9395,4,3,5625,16875
70444505,9395,1,1,1875,1875
70444506,9396,3,1,7500,7500
70444507,9396,2,3,9375,28125
70444508,9396,1,1,1875,1875
70444509,9396,1,2,1875,3750
70444510,9397,2,1,9375,9375
70444511,9398,3,1,7500,7500
70444512,9398,2,1,9375,9375
70444513,9399,3,2,7500,15000
70444514,9399,2,1,9375,9375
70444515,9399,5,1,1250,1250
70444516,9400,3,1,7500,7500
70444517,9400,2,1,9375,9375
70444518,9401,3,3,7500,22500
70444519,9401,2,3,9375,28125
70444520,9401,5,1,1250,1250
70444521,9402,2,1,9375,9375
70444522,9403,3,3,7500,22500
70444523,9403,4,2,5625,11250
70444524,9403,5,3,1250,3750
70444525,9404,3,1,7500,7500
70444526,9405,3,1,7500,7500
70444527,9405,2,2,9375,18750
70444528,9405,4,1,5625,5625
70444529,9405,1,1,1875,1875
70444530,9406,3,2,7500,15000
70444531,9406,4,1,5625,5625
70444532,9407,4,1,5625,5625
70444533,9408,4,1,5625,5625
70444534,9409,2,2,9375,18750
70444535,9410,3,1,7500,7500
70444536,9410,2,1,9375,9375
70444537,9410,4,1,5625,5625
70444538,9411,2,1,9375,9375
70444539,9412,3,1,7500,7500
70444540,9413,3,2,7500,15000
70444541,9413,2,2,9375,18750
70444542,9413,4,3,5625,16875
70444543,9413,1,1,1875,1875
70444544,9414,2,2,9375,18750
70444545,9414,4,3,5625,16875
70444546,9414,1,2,1875,3750
70444547,9415,3,1,7500,7500
70444548,9416,4,3,5625,16875
70444549,9416,5,1,1250,1250
70444550,9417,3,2,7500,15000
70444551,9417,2,2,9375,18750
70444552,9417,4,1,5625,5625
70444553,9417,1,2,1875,3750
70444554,9418,3,1,7500,7500
70444555,9418,2,1,9375,9375
70444556,9419,4,1,5625,5625
70444557,9420,3,1,7500,7500
70444558,9420,4,1,5625,5625
70444559,9421,3,1,7500,7500
70444560,9421,2,2,9375,18750
70444561,9421,4,2,5625,11250
70444562,9421,5,3,1250,3750
70444563,9422,2,1,9375,9375
70444564,9422,4,1,5625,5625
70444565,9423,3,1,7500,7500
70444566,9424,3,2,7500,15000
70444567,9424,2,3,9375,28125
70444568,9424,4,3,5625,16875
70444569,9425,2,1,9375,9375
70444570,9426,3,1,7500,7500
70444571,9426,2,1,9375,9375
70444572,9426,4,1,5625,5625
70444573,9426,1,1,1875,1875
70444574,9427,3,1,7500,7500
70444575,9428,3,2,7500,15000
70444576,9429,3,1,7500,7500
70444577,9429,2,1,9375,9375
70444578,9429,1,1,1875,1875
70444579,9430,2,1,9375,9375
70444580,9431,4,1,5625,5625
70444581,9432,2,2,9375,18750
70444582,9432,4,1,5625,5625
70444583,9433,2,3,9375,28125
70444584,9433,4,3,5625,16875
70444585,9433,1,1,1875,1875
70444586,9434,3,3,7500,22500
70444587,9434,2,2,9375,18750
70444588,9434,4,1,5625,5625
70444589,9435,3,3,7500,22500
70444590,9435,2,2,9375,18750
70444591,9436,3,2,7500,15000
70444592,9436,2,3,9375,28125
70444593,9436,1,1,1875,1875
70444594,9437,3,1,7500,7500
70444595,9437,2,3,9375,28125
70444596,9437,4,2,5625,11250
70444597,9438,2,2,9375,18750
70444598,9438,4,3,5625,16875
70444599,9438,5,1,1250,1250
70444600,9438,1,1,1875,1875
70444601,9438,1,1,1875,1875
70444602,9439,3,3,7500,22500
70444603,9439,2,1,9375,9375
70444604,9439,5,1,1250,1250
70444605,9440,3,1,7500,7500
70444606,9440,4,1,5625,5625
70444607,9441,3,1,7500,7500
70444608,9441,4,1,5625,5625
70444609,9442,3,2,7500,15000
70444610,9442,2,2,9375,18750
70444611,9442,4,1,5625,5625
70444612,9442,5,2,1250,2500
70444613,9443,3,2,7500,15000
70444614,9443,2,2,9375,18750
70444615,9443,4,1,5625,5625
70444616,9443,5,1,1250,1250
70444617,9443,1,1,1875,1875
70444618,9444,3,1,7500,7500
70444619,9445,3,2,7500,15000
70444620,9445,2,2,9375,18750
70444621,9445,4,3,5625,16875
70444622,9445,1,1,1875,1875
70444623,9445,1,1,1875,1875
70444624,9446,3,2,7500,15000
70444625,9447,3,1,7500,7500
70444626,9447,2,1,9375,9375
70444627,9447,1,1,1875,1875
70444628,9448,3,2,7500,15000
70444629,9448,2,1,9375,9375
70444630,9448,4,1,5625,5625
70444631,9449,3,1,7500,7500
70444632,9449,4,2,5625,11250
70444633,9450,3,1,7500,7500
70444634,9450,2,2,9375,18750
70444635,9450,4,2,5625,11250
70444636,9451,3,2,7500,15000
70444637,9452,2,1,9375,9375
70444638,9453,2,1,9375,9375
70444639,9454,2,3,9375,28125
70444640,9454,4,1,5625,5625
70444641,9454,5,2,1250,2500
70444642,9455,3,2,7500,15000
70444643,9455,2,3,9375,28125
70444644,9455,5,2,1250,2500
70444645,9456,4,2,5625,11250
70444646,9457,3,2,7500,15000
70444647,9457,2,2,9375,18750
70444648,9457,4,1,5625,5625
70444649,9458,3,1,7500,7500
70444650,9458,4,2,5625,11250
70444651,9458,5,1,1250,1250
70444652,9458,1,1,1875,1875
70444653,9459,3,2,7500,15000
70444654,9459,2,2,9375,18750
70444655,9459,4,2,5625,11250
70444656,9459,5,1,1250,1250
70444657,9460,4,1,5625,5625
70444658,9461,3,3,7500,22500
70444659,9461,2,1,9375,9375
70444660,9462,3,2,7500,15000
70444661,9462,2,1,9375,9375
70444662,9462,4,1,5625,5625
70444663,9462,5,1,1250,1250
70444664,9462,1,1,1875,1875
70444665,9462,1,1,1875,1875
70444666,9463,4,1,5625,5625
70444667,9464,3,3,7500,22500
70444668,9464,2,2,9375,18750
70444669,9464,1,1,1875,1875
70444670,9465,3,1,7500,7500
70444671,9465,2,1,9375,9375
70444672,9465,4,1,5625,5625
70444673,9465,1,1,1875,1875
70444674,9466,4,2,5625,11250
70444675,9467,2,1,9375,9375
70444676,9467,4,1,5625,5625
70444677,9468,3,2,7500,15000
70444678,9468,2,1,9375,9375
70444679,9468,4,2,5625,11250
70444680,9468,1,1,1875,1875
70444681,9469,3,2,7500,15000
70444682,9469,2,2,9375,18750
70444683,9469,4,2,5625,11250
70444684,9470,4,1,5625,5625
70444685,9471,2,1,9375,9375
70444686,9472,2,1,9375,9375
70444687,9473,3,2,7500,15000
70444688,9473,2,3,9375,28125
70444689,9473,1,1,1875,1875
70444690,9473,1,1,1875,1875
70444691,9474,3,2,7500,15000
70444692,9474,2,1,9375,9375
70444693,9474,4,3,5625,16875
70444694,9475,4,1,5625,5625
70444695,9476,3,3,7500,22500
70444696,9476,2,1,9375,9375
70444697,9477,3,1,7500,7500
70444698,9477,2,3,9375,28125
70444699,9477,4,2,5625,11250
70444700,9477,1,1,1875,1875
70444701,9477,1,1,1875,1875
70444702,9478,3,1,7500,7500
70444703,9478,4,3,5625,16875
70444704,9479,2,1,9375,9375
70444705,9480,2,1,9375,9375
70444706,9480,4,1,5625,5625
70444707,9481,3,1,7500,7500
70444708,9481,2,2,9375,18750
70444709,9481,1,1,1875,1875
70444710,9482,3,2,7500,15000
70444711,9482,2,1,9375,9375
70444712,9483,3,1,7500,7500
70444713,9483,2,1,9375,9375
70444714,9483,4,1,5625,5625
70444715,9484,4,1,5625,5625
70444716,9485,3,1,7500,7500
70444717,9485,4,1,5625,5625
70444718,9486,3,1,7500,7500
70444719,9486,2,1,9375,9375
70444720,9486,4,2,5625,11250
70444721,9486,5,1,1250,1250
70444722,9486,1,1,1875,1875
70444723,9487,2,1,9375,9375
70444724,9487,4,1,5625,5625
70444725,9488,3,3,7500,22500
70444726,9488,4,1,5625,5625
70444727,9488,1,1,1875,1875
70444728,9489,2,1,9375,9375
70444729,9490,3,1,7500,7500
70444730,9490,2,2,9375,18750
70444731,9490,4,1,5625,5625
70444732,9491,3,1,7500,7500
70444733,9491,2,1,9375,9375
70444734,9491,1,1,1875,1875
70444735,9492,3,2,7500,15000
70444736,9492,2,2,9375,18750
70444737,9492,1,1,1875,1875
70444738,9492,1,1,1875,1875
70444739,9493,2,1,9375,9375
70444740,9493,4,1,5625,5625
70444741,9494,3,1,7500,7500
70444742,9494,2,2,9375,18750
70444743,9494,4,1,5625,5625
70444744,9494,5,1,1250,1250
70444745,9495,3,1,7500,7500
70444746,9495,2,3,9375,28125
70444747,9495,4,1,5625,5625
70444748,9495,5,1,1250,1250
70444749,9496,2,1,9375,9375
70444750,9496,4,1,5625,5625
70444751,9496,5,1,1250,1250
70444752,9497,3,1,7500,7500
70444753,9497,2,1,9375,9375
70444754,9498,3,1,7500,7500
70444755,9498,2,1,9375,9375
70444756,9499,3,2,7500,15000
70444757,9499,5,1,1250,1250
70444758,9500,3,1,7500,7500
70444759,9501,2,1,9375,9375
70444760,9501,4,1,5625,5625
70444761,9502,2,2,9375,18750
70444762,9502,4,1,5625,5625
70444763,9503,3,1,7500,7500
70444764,9503,4,2,5625,11250
70444765,9503,1,1,1875,1875
70444766,9504,4,1,5625,5625
70444767,9505,3,1,7500,7500
70444768,9505,2,1,9375,9375
70444769,9505,4,2,5625,11250
70444770,9505,5,1,1250,1250
70444771,9506,2,2,9375,18750
70444772,9507,3,1,7500,7500
70444773,9507,4,1,5625,5625
70444774,9508,3,2,7500,15000
70444775,9508,2,1,9375,9375
70444776,9508,4,1,5625,5625
70444777,9508,5,1,1250,1250
70444778,9509,4,1,5625,5625
70444779,9510,2,1,9375,9375
70444780,9510,4,2,5625,11250
70444781,9510,5,1,1250,1250
70444782,9510,1,1,1875,1875
70444783,9511,2,1,9375,9375
70444784,9511,4,2,5625,11250
70444785,9511,5,1,1250,1250
70444786,9511,1,1,1875,1875
70444787,9512,3,2,7500,15000
70444788,9512,2,1,9375,9375
70444789,9512,4,3,5625,16875
70444790,9512,1,2,1875,3750
70444791,9513,3,1,7500,7500
70444792,9513,4,1,5625,5625
70444793,9514,3,1,7500,7500
70444794,9514,4,1,5625,5625
70444795,9515,2,1,9375,9375
70444796,9516,3,1,7500,7500
70444797,9516,2,2,9375,18750
70444798,9516,4,2,5625,11250
70444799,9516,5,1,1250,1250
70444800,9516,1,1,1875,1875
70444801,9516,1,1,1875,1875
70444802,9517,3,3,7500,22500
