ID,ORDERID,PRODUCTID,QTY,UNITPRICE,PRICE
106386,100002443,1,1,1875,1875
106387,100002444,3,1,7500,7500
106388,100002445,3,2,7500,15000
106389,100002445,2,2,9375,18750
106390,100002445,4,3,5625,16875
106391,100002445,1,1,1875,1875
106392,100002445,1,1,1875,1875
106393,100002446,3,2,7500,15000
106394,100002447,3,1,7500,7500
106395,100002447,2,1,9375,9375
106396,100002447,1,1,1875,1875
106397,100002448,3,2,7500,15000
106398,100002448,2,1,9375,9375
106399,100002448,4,1,5625,5625
106400,100002449,3,1,7500,7500
106401,100002449,4,2,5625,11250
106402,100002450,3,1,7500,7500
106403,100002450,2,2,9375,18750
106404,100002450,4,2,5625,11250
106405,100002451,3,2,7500,15000
106406,100002452,2,1,9375,9375
106407,100002453,2,1,9375,9375
106408,100002454,2,3,9375,28125
106409,100002454,4,1,5625,5625
106410,100002454,5,2,1250,2500
106411,100002455,3,2,7500,15000
106412,100002455,2,3,9375,28125
106413,100002455,5,2,1250,2500
106414,100002456,4,2,5625,11250
106415,100002457,3,2,7500,15000
106416,100002457,2,2,9375,18750
106417,100002457,4,1,5625,5625
106418,100002458,3,1,7500,7500
106419,100002458,4,2,5625,11250
106420,100002458,5,1,1250,1250
106421,100002458,1,1,1875,1875
106422,100002459,3,2,7500,15000
106423,100002459,2,2,9375,18750
106424,100002459,4,2,5625,11250
106425,100002459,5,1,1250,1250
106426,100002460,4,1,5625,5625
106427,100002461,3,3,7500,22500
106428,100002461,2,1,9375,9375
106429,100002462,3,2,7500,15000
106430,100002462,2,1,9375,9375
106431,100002462,4,1,5625,5625
106432,100002462,5,1,1250,1250
106433,100002462,1,1,1875,1875
106434,100002462,1,1,1875,1875
106435,100002463,4,1,5625,5625
106436,100002464,3,3,7500,22500
106437,100002464,2,2,9375,18750
106438,100002464,1,1,1875,1875
106439,100002465,3,1,7500,7500
106440,100002465,2,1,9375,9375
106441,100002465,4,1,5625,5625
106442,100002465,1,1,1875,1875
106443,100002466,4,2,5625,11250
106444,100002467,2,1,9375,9375
106445,100002467,4,1,5625,5625
106446,100002468,3,2,7500,15000
106447,100002468,2,1,9375,9375
106448,100002468,4,2,5625,11250
106449,100002468,1,1,1875,1875
106450,100002469,3,2,7500,15000
106451,100002469,2,2,9375,18750
106452,100002469,4,2,5625,11250
106453,100002470,4,1,5625,5625
106454,100002471,2,1,9375,9375
106455,100002472,2,1,9375,9375
106456,100002473,3,2,7500,15000
106457,100002473,2,3,9375,28125
106458,100002473,1,1,1875,1875
106459,100002473,1,1,1875,1875
106460,100002474,3,2,7500,15000
106461,100002474,2,1,9375,9375
106462,100002474,4,3,5625,16875
106463,100002475,4,1,5625,5625
106464,100002476,3,3,7500,22500
106465,100002476,2,1,9375,9375
106466,100002477,3,1,7500,7500
106467,100002477,2,3,9375,28125
106468,100002477,4,2,5625,11250
106469,100002477,1,1,1875,1875
106470,100002477,1,1,1875,1875
106471,100002478,3,1,7500,7500
106472,100002478,4,3,5625,16875
106473,100002479,2,1,9375,9375
106474,100002480,2,1,9375,9375
106475,100002480,4,1,5625,5625
106476,100002481,3,1,7500,7500
106477,100002481,2,2,9375,18750
106478,100002481,1,1,1875,1875
106479,100002482,3,2,7500,15000
106480,100002482,2,1,9375,9375
106481,100002483,3,1,7500,7500
106482,100002483,2,1,9375,9375
106483,100002483,4,1,5625,5625
106484,100002484,4,1,5625,5625
106485,100002485,3,1,7500,7500
106486,100002485,4,1,5625,5625
106487,100002486,3,1,7500,7500
106488,100002486,2,1,9375,9375
106489,100002486,4,2,5625,11250
106490,100002486,5,1,1250,1250
106491,100002486,1,1,1875,1875
106492,100002487,2,1,9375,9375
106493,100002487,4,1,5625,5625
106494,100002488,3,3,7500,22500
106495,100002488,4,1,5625,5625
106496,100002488,1,1,1875,1875
106497,100002489,2,1,9375,9375
106498,100002490,3,1,7500,7500
106499,100002490,2,2,9375,18750
106500,100002490,4,1,5625,5625
106501,100002491,3,1,7500,7500
106502,100002491,2,1,9375,9375
106503,100002491,1,1,1875,1875
106504,100002492,3,2,7500,15000
106505,100002492,2,2,9375,18750
106506,100002492,1,1,1875,1875
106507,100002492,1,1,1875,1875
106508,100002493,2,1,9375,9375
106509,100002493,4,1,5625,5625
106510,100002494,3,1,7500,7500
106511,100002494,2,2,9375,18750
106512,100002494,4,1,5625,5625
106513,100002494,5,1,1250,1250
106514,100002495,3,1,7500,7500
106515,100002495,2,3,9375,28125
106516,100002495,4,1,5625,5625
106517,100002495,5,1,1250,1250
106518,100002496,2,1,9375,9375
106519,100002496,4,1,5625,5625
106520,100002496,5,1,1250,1250
106521,100002497,3,1,7500,7500
106522,100002497,2,1,9375,9375
106523,100002498,3,1,7500,7500
106524,100002498,2,1,9375,9375
106525,100002499,3,2,7500,15000
106526,100002499,5,1,1250,1250
106527,100002500,3,1,7500,7500
106528,100002501,2,1,9375,9375
106529,100002501,4,1,5625,5625
106530,100002502,2,2,9375,18750
106531,100002502,4,1,5625,5625
106532,100002503,3,1,7500,7500
106533,100002503,4,2,5625,11250
106534,100002503,1,1,1875,1875
106535,100002504,4,1,5625,5625
106536,100002505,3,1,7500,7500
106537,100002505,2,1,9375,9375
106538,100002505,4,2,5625,11250
106539,100002505,5,1,1250,1250
106540,100002506,2,2,9375,18750
106541,100002507,3,1,7500,7500
106542,100002507,4,1,5625,5625
106543,100002508,3,2,7500,15000
106544,100002508,2,1,9375,9375
106545,100002508,4,1,5625,5625
106546,100002508,5,1,1250,1250
106547,100002509,4,1,5625,5625
106548,100002510,2,1,9375,9375
106549,100002510,4,2,5625,11250
106550,100002510,5,1,1250,1250
106551,100002510,1,1,1875,1875
106552,100002511,2,1,9375,9375
106553,100002511,4,2,5625,11250
106554,100002511,5,1,1250,1250
106555,100002511,1,1,1875,1875
106556,100002512,3,2,7500,15000
106557,100002512,2,1,9375,9375
106558,100002512,4,3,5625,16875
106559,100002512,1,2,1875,3750
106560,100002513,3,1,7500,7500
106561,100002513,4,1,5625,5625
106562,100002514,3,1,7500,7500
106563,100002514,4,1,5625,5625
106564,100002515,2,1,9375,9375
106565,100002516,3,1,7500,7500
106566,100002516,2,2,9375,18750
106567,100002516,4,2,5625,11250
106568,100002516,5,1,1250,1250
106569,100002516,1,1,1875,1875
106570,100002516,1,1,1875,1875
106571,100002517,3,3,7500,22500
106572,100002517,2,3,9375,28125
106573,100002517,4,3,5625,16875
106574,100002517,1,2,1875,3750
106575,100002518,3,2,7500,15000
106576,100002518,2,2,9375,18750
106577,100002518,4,3,5625,16875
106578,100002519,3,2,7500,15000
106579,100002519,2,1,9375,9375
106580,100002519,4,3,5625,16875
106581,100002519,5,1,1250,1250
106582,100002520,3,1,7500,7500
106583,100002520,4,2,5625,11250
106584,100002520,1,1,1875,1875
106585,100002521,3,2,7500,15000
106586,100002521,4,1,5625,5625
106587,100002521,5,1,1250,1250
106588,100002522,3,1,7500,7500
106589,100002522,2,1,9375,9375
106590,100002522,4,2,5625,11250
106591,100002523,3,1,7500,7500
106592,100002523,2,1,9375,9375
106593,100002524,3,3,7500,22500
106594,100002524,2,2,9375,18750
106595,100002524,4,2,5625,11250
106596,100002524,5,1,1250,1250
106597,100002524,1,2,1875,3750
106598,100002525,3,2,7500,15000
106599,100002525,2,2,9375,18750
106600,100002526,3,1,7500,7500
106601,100002526,2,2,9375,18750
106602,100002526,1,1,1875,1875
106603,100002527,3,1,7500,7500
106604,100002527,2,1,9375,9375
106605,100002527,4,2,5625,11250
106606,100002527,5,1,1250,1250
106607,100002527,1,1,1875,1875
106608,100002528,4,3,5625,16875
106609,100002529,3,1,7500,7500
106610,100002529,2,1,9375,9375
106611,100002529,4,3,5625,16875
106612,100002529,1,1,1875,1875
106613,100002530,3,1,7500,7500
106614,100002530,2,3,9375,28125
106615,100002530,4,1,5625,5625
106616,100002530,5,2,1250,2500
106617,100002530,1,1,1875,1875
106618,100002531,3,1,7500,7500
106619,100002531,4,1,5625,5625
106620,100002532,3,2,7500,15000
106621,100002532,2,2,9375,18750
106622,100002532,4,3,5625,16875
106623,100002532,5,1,1250,1250
106624,100002532,1,1,1875,1875
106625,100002532,1,1,1875,1875
106626,100002533,3,1,7500,7500
106627,100002533,2,2,9375,18750
106628,100002533,4,1,5625,5625
106629,100002534,3,2,7500,15000
106630,100002534,5,2,1250,2500
106631,100002534,1,1,1875,1875
106632,100002535,3,1,7500,7500
106633,100002535,2,2,9375,18750
106634,100002536,3,1,7500,7500
106635,100002536,2,1,9375,9375
106636,100002536,4,1,5625,5625
106637,100002536,1,1,1875,1875
106638,100002537,4,1,5625,5625
106639,100002538,3,1,7500,7500
106640,100002539,3,1,7500,7500
106641,100002539,2,2,9375,18750
106642,100002539,4,2,5625,11250
106643,100002539,5,2,1250,2500
106644,100002539,1,2,1875,3750
106645,100002540,3,1,7500,7500
106646,100002540,2,3,9375,28125
106647,100002540,4,3,5625,16875
106648,100002540,1,2,1875,3750
106649,100002541,3,2,7500,15000
106650,100002541,2,3,9375,28125
106651,100002541,4,2,5625,11250
106652,100002541,5,1,1250,1250
106653,100002541,1,1,1875,1875
106654,100002541,1,2,1875,3750
106655,100002542,3,1,7500,7500
106656,100002542,2,1,9375,9375
106657,100002542,4,1,5625,5625
106658,100002542,1,1,1875,1875
106659,100002542,1,1,1875,1875
106660,100002543,3,1,7500,7500
106661,100002544,2,1,9375,9375
106662,100002545,3,2,7500,15000
106663,100002545,4,2,5625,11250
106664,100002546,3,1,7500,7500
106665,100002546,4,1,5625,5625
106666,100002547,3,2,7500,15000
106667,100002547,2,1,9375,9375
106668,100002547,4,1,5625,5625
106669,100002548,2,2,9375,18750
106670,100002548,4,2,5625,11250
106671,100002549,3,1,7500,7500
106672,100002550,3,1,7500,7500
106673,100002551,2,1,9375,9375
106674,100002552,3,1,7500,7500
106675,100002552,4,1,5625,5625
106676,100002553,3,2,7500,15000
106677,100002553,2,1,9375,9375
106678,100002553,4,2,5625,11250
106679,100002553,1,1,1875,1875
106680,100002554,3,1,7500,7500
106681,100002554,4,3,5625,16875
106682,100002554,1,1,1875,1875
106683,100002554,1,2,1875,3750
106684,100002555,3,2,7500,15000
106685,100002555,2,3,9375,28125
106686,100002555,4,1,5625,5625
106687,100002555,1,1,1875,1875
106688,100002555,1,1,1875,1875
106689,100002556,3,2,7500,15000
106690,100002556,2,1,9375,9375
106691,100002557,3,1,7500,7500
106692,100002558,3,2,7500,15000
106693,100002559,3,3,7500,22500
106694,100002559,2,4,9375,37500
106695,100002559,5,1,1250,1250
106696,100002559,1,1,1875,1875
106697,100002560,3,1,7500,7500
106698,100002560,2,3,9375,28125
106699,100002560,4,3,5625,16875
106700,100002560,5,1,1250,1250
106701,100002560,1,1,1875,1875
106702,100002561,4,1,5625,5625
106703,100002562,3,2,7500,15000
106704,100002562,2,2,9375,18750
106705,100002562,5,1,1250,1250
106706,100002562,1,1,1875,1875
106707,100002563,2,2,9375,18750
106708,100002563,4,2,5625,11250
106709,100002563,5,1,1250,1250
106710,100002564,3,2,7500,15000
106711,100002565,3,1,7500,7500
106712,100002565,2,2,9375,18750
106713,100002565,4,2,5625,11250
106714,100002565,1,1,1875,1875
106715,100002566,2,1,9375,9375
106716,100002566,4,2,5625,11250
106717,100002567,4,1,5625,5625
106718,100002568,4,1,5625,5625
106719,100002569,3,1,7500,7500
106720,100002570,3,3,7500,22500
106721,100002570,2,1,9375,9375
106722,100002570,4,3,5625,16875
106723,100002570,1,1,1875,1875
106724,100002571,3,1,7500,7500
106725,100002571,2,1,9375,9375
106726,100002571,4,1,5625,5625
106727,100002571,1,1,1875,1875
106728,100002572,3,1,7500,7500
106729,100002572,2,1,9375,9375
106730,100002572,4,2,5625,11250
106731,100002572,1,1,1875,1875
106732,100002573,3,1,7500,7500
106733,100002573,2,2,9375,18750
106734,100002573,4,3,5625,16875
106735,100002573,5,1,1250,1250
106736,100002573,1,1,1875,1875
106737,100002574,3,2,7500,15000
106738,100002575,3,1,7500,7500
106739,100002575,2,2,9375,18750
106740,100002575,4,3,5625,16875
106741,100002575,1,1,1875,1875
106742,100002576,2,3,9375,28125
106743,100002576,4,1,5625,5625
106744,100002576,1,1,1875,1875
106745,100002577,3,1,7500,7500
106746,100002577,2,1,9375,9375
106747,100002577,1,1,1875,1875
106748,100002578,3,2,7500,15000
106749,100002578,2,3,9375,28125
106750,100002578,4,1,5625,5625
106751,100002578,5,1,1250,1250
106752,100002578,1,1,1875,1875
106753,100002579,3,1,7500,7500
106754,100002579,2,1,9375,9375
106755,100002580,3,1,7500,7500
106756,100002580,4,1,5625,5625
106757,100002581,3,3,7500,22500
106758,100002581,2,1,9375,9375
106759,100002582,3,3,7500,22500
106760,100002582,2,2,9375,18750
106761,100002582,4,2,5625,11250
106762,100002582,1,2,1875,3750
106763,100002582,1,1,1875,1875
106764,100002583,3,1,7500,7500
106765,100002583,2,2,9375,18750
106766,100002583,4,2,5625,11250
106767,100002583,5,1,1250,1250
106768,100002583,1,1,1875,1875
106769,100002584,3,3,7500,22500
106770,100002584,2,1,9375,9375
106771,100002584,4,2,5625,11250
106772,100002584,1,1,1875,1875
106773,100002585,4,1,5625,5625
106774,100002586,3,2,7500,15000
106775,100002586,4,1,5625,5625
106776,100002586,1,1,1875,1875
106777,100002587,3,1,7500,7500
106778,100002588,3,1,7500,7500
106779,100002589,4,2,5625,11250
106780,100002590,3,3,7500,22500
106781,100002590,4,2,5625,11250
106782,100002590,5,1,1250,1250
106783,100002591,2,2,9375,18750
106784,100002591,4,3,5625,16875
106785,100002591,5,2,1250,2500
106786,100002591,1,1,1875,1875
106787,100002592,3,1,7500,7500
106788,100002592,2,1,9375,9375
106789,100002593,2,1,9375,9375
106790,100002594,2,2,9375,18750
106791,100002594,4,3,5625,16875
106792,100002594,1,1,1875,1875
106793,100002595,3,1,7500,7500
106794,100002595,2,3,9375,28125
106795,100002595,4,1,5625,5625
106796,100002595,1,1,1875,1875
106797,100002595,1,1,1875,1875
106798,100002596,3,3,7500,22500
106799,100002596,2,2,9375,18750
106800,100002596,4,1,5625,5625
106801,100002596,1,2,1875,3750
106802,100002597,3,1,7500,7500
106803,100002597,2,2,9375,18750
106804,100002597,4,2,5625,11250
106805,100002597,5,2,1250,2500
106806,100002597,1,1,1875,1875
106807,100002598,3,1,7500,7500
106808,100002598,4,1,5625,5625
106809,100002599,3,2,7500,15000
106810,100002599,4,2,5625,11250
106811,100002599,5,1,1250,1250
106812,100002600,3,1,7500,7500
106813,100002600,2,1,9375,9375
106814,100002600,4,1,5625,5625
106815,100002601,3,1,7500,7500
106816,100002601,2,2,9375,18750
106817,100002601,4,1,5625,5625
106818,100002602,2,1,9375,9375
106819,100002602,4,2,5625,11250
106820,100002602,5,1,1250,1250
106821,100002603,2,2,9375,18750
106822,100002603,4,1,5625,5625
106823,100002603,5,1,1250,1250
106824,100002604,3,1,7500,7500
106825,100002604,2,1,9375,9375
106826,100002604,4,1,5625,5625
106827,100002605,3,2,7500,15000
106828,100002605,4,1,5625,5625
106829,100002606,4,2,5625,11250
106830,100002607,3,1,7500,7500
106831,100002608,3,1,7500,7500
106832,100002608,2,1,9375,9375
106833,100002608,1,1,1875,1875
106834,100002609,3,3,7500,22500
106835,100002609,4,2,5625,11250
106836,100002610,2,1,9375,9375
106837,100002611,3,1,7500,7500
106838,100002611,4,2,5625,11250
106839,100002611,5,1,1250,1250
106840,100002611,1,1,1875,1875
106841,100002612,4,1,5625,5625
106842,100002613,2,1,9375,9375
106843,100002614,3,1,7500,7500
106844,100002614,2,1,9375,9375
106845,100002615,2,1,9375,9375
106846,100002616,3,2,7500,15000
106847,100002617,3,1,7500,7500
106848,100002618,3,2,7500,15000
106849,100002618,2,1,9375,9375
106850,100002618,5,1,1250,1250
106851,100002619,3,2,7500,15000
106852,100002619,2,1,9375,9375
106853,100002619,4,1,5625,5625
106854,100002620,2,3,9375,28125
106855,100002620,4,2,5625,11250
106856,100002620,5,1,1250,1250
106857,100002620,1,1,1875,1875
106858,100002621,2,1,9375,9375
106859,100002622,2,1,9375,9375
106860,100002623,3,2,7500,15000
106861,100002623,2,1,9375,9375
106862,100002623,4,1,5625,5625
106863,100002623,1,1,1875,1875
106864,100002624,3,2,7500,15000
106865,100002624,2,3,9375,28125
106866,100002624,4,1,5625,5625
106867,100002625,3,1,7500,7500
106868,100002626,3,1,7500,7500
106869,100002626,4,1,5625,5625
106870,100002627,3,2,7500,15000
106871,100002627,2,1,9375,9375
106872,100002627,4,1,5625,5625
106873,100002628,3,1,7500,7500
106874,100002628,2,1,9375,9375
106875,100002628,5,1,1250,1250
106876,100002629,3,3,7500,22500
106877,100002629,2,1,9375,9375
106878,100002629,4,1,5625,5625
106879,100002630,2,2,9375,18750
106880,100002630,4,1,5625,5625
106881,100002630,5,1,1250,1250
106882,100002631,4,1,5625,5625
106883,100002632,2,1,9375,9375
106884,100002632,4,2,5625,11250
106885,100002632,1,1,1875,1875
106886,100002633,3,1,7500,7500
106887,100002633,2,1,9375,9375
106888,100002634,2,1,9375,9375
106889,100002635,3,1,7500,7500
106890,100002635,2,2,9375,18750
106891,100002635,4,2,5625,11250
106892,100002635,1,1,1875,1875
106893,100002636,3,3,7500,22500
106894,100002636,2,1,9375,9375
106895,100002636,4,1,5625,5625
106896,100002636,1,1,1875,1875
106897,100002637,3,1,7500,7500
106898,100002637,2,2,9375,18750
106899,100002637,4,3,5625,16875
106900,100002637,5,1,1250,1250
106901,100002637,1,2,1875,3750
106902,100002637,1,1,1875,1875
106903,100002638,3,3,7500,22500
106904,100002638,2,2,9375,18750
106905,100002638,4,2,5625,11250
106906,100002638,1,1,1875,1875
106907,100002639,3,1,7500,7500
106908,100002639,4,1,5625,5625
106909,100002640,3,1,7500,7500
106910,100002641,3,2,7500,15000
106911,100002641,2,1,9375,9375
106912,100002641,4,3,5625,16875
106913,100002641,1,1,1875,1875
106914,100002642,3,1,7500,7500
106915,100002642,2,3,9375,28125
106916,100002642,5,1,1250,1250
106917,100002642,1,1,1875,1875
106918,100002642,1,1,1875,1875
106919,100002643,3,1,7500,7500
106920,100002643,2,2,9375,18750
106921,100002643,4,1,5625,5625
106922,100002643,5,1,1250,1250
106923,100002643,1,1,1875,1875
106924,100002644,4,1,5625,5625
106925,100002645,3,1,7500,7500
106926,100002645,2,1,9375,9375
106927,100002645,4,2,5625,11250
106928,100002645,5,1,1250,1250
106929,100002645,1,1,1875,1875
106930,100002646,3,1,7500,7500
106931,100002646,2,1,9375,9375
106932,100002646,4,2,5625,11250
106933,100002646,5,1,1250,1250
106934,100002646,1,1,1875,1875
106935,100002647,3,1,7500,7500
106936,100002647,4,3,5625,16875
106937,100002647,1,2,1875,3750
106938,100002648,3,1,7500,7500
106939,100002648,2,2,9375,18750
106940,100002648,4,1,5625,5625
106941,100002648,5,1,1250,1250
106942,100002648,1,1,1875,1875
106943,100002649,2,1,9375,9375
106944,100002650,3,1,7500,7500
106945,100002650,2,1,9375,9375
106946,100002650,4,3,5625,16875
106947,100002651,3,3,7500,22500
106948,100002651,2,3,9375,28125
106949,100002651,4,1,5625,5625
106950,100002651,5,1,1250,1250
106951,100002651,1,2,1875,3750
106952,100002651,1,2,1875,3750
106953,100002652,3,1,7500,7500
106954,100002653,3,1,7500,7500
106955,100002653,2,3,9375,28125
106956,100002654,3,2,7500,15000
106957,100002654,2,1,9375,9375
106958,100002654,4,2,5625,11250
106959,100002654,1,1,1875,1875
106960,100002655,3,2,7500,15000
106961,100002655,2,2,9375,18750
106962,100002656,3,1,7500,7500
106963,100002656,2,1,9375,9375
106964,100002656,4,1,5625,5625
106965,100002657,3,1,7500,7500
106966,100002657,2,1,9375,9375
106967,100002657,4,3,5625,16875
106968,100002657,1,1,1875,1875
106969,100002657,1,1,1875,1875
106970,100002658,3,1,7500,7500
106971,100002658,2,2,9375,18750
106972,100002658,5,1,1250,1250
106973,100002659,2,2,9375,18750
106974,100002659,4,1,5625,5625
106975,100002659,1,1,1875,1875
106976,100002660,3,2,7500,15000
106977,100002660,2,1,9375,9375
106978,100002660,4,3,5625,16875
106979,100002661,2,1,9375,9375
106980,100002662,4,1,5625,5625
106981,100002663,4,1,5625,5625
106982,100002664,2,2,9375,18750
106983,100002665,4,1,5625,5625
106984,100002666,3,1,7500,7500
106985,100002667,3,1,7500,7500
106986,100002667,2,1,9375,9375
106987,100002667,4,2,5625,11250
106988,100002667,5,2,1250,2500
106989,100002667,1,2,1875,3750
106990,100002668,2,1,9375,9375
106991,100002668,4,2,5625,11250
106992,100002668,5,1,1250,1250
106993,100002669,4,1,5625,5625
106994,100002670,2,3,9375,28125
106995,100002670,4,1,5625,5625
106996,100002671,3,1,7500,7500
106997,100002671,2,2,9375,18750
106998,100002671,1,1,1875,1875
106999,100002672,4,1,5625,5625
107000,100002673,4,1,5625,5625
107001,100002674,3,1,7500,7500
107002,100002674,2,1,9375,9375
107003,100002674,4,1,5625,5625
107004,100002674,5,1,1250,1250
107005,100002675,3,1,7500,7500
107006,100002675,2,3,9375,28125
107007,100002675,4,1,5625,5625
107008,100002675,5,1,1250,1250
107009,100002675,1,2,1875,3750
107010,100002676,3,2,7500,15000
107011,100002676,1,1,1875,1875
107012,100002677,3,1,7500,7500
107013,100002677,2,1,9375,9375
107014,100002678,3,1,7500,7500
107015,100002679,3,2,7500,15000
107016,100002679,2,1,9375,9375
107017,100002679,4,1,5625,5625
107018,100002680,3,1,7500,7500
107019,100002680,2,1,9375,9375
107020,100002680,4,2,5625,11250
107021,100002680,5,1,1250,1250
107022,100002681,3,2,7500,15000
107023,100002681,2,3,9375,28125
107024,100002681,4,2,5625,11250
107025,100002681,5,1,1250,1250
107026,100002681,1,1,1875,1875
107027,100002682,3,1,7500,7500
107028,100002682,2,2,9375,18750
107029,100002682,1,1,1875,1875
107030,100002683,3,3,7500,22500
107031,100002683,4,1,5625,5625
107032,100002683,1,1,1875,1875
107033,100002684,4,1,5625,5625
107034,100002685,3,1,7500,7500
107035,100002685,2,2,9375,18750
107036,100002685,4,1,5625,5625
107037,100002686,3,2,7500,15000
107038,100002686,2,2,9375,18750
107039,100002686,4,2,5625,11250
107040,100002687,3,1,7500,7500
107041,100002687,4,1,5625,5625
107042,100002688,3,1,7500,7500
107043,100002689,2,2,9375,18750
107044,100002689,4,1,5625,5625
107045,100002690,2,1,9375,9375
107046,100002690,4,1,5625,5625
107047,100002690,1,1,1875,1875
107048,100002691,3,2,7500,15000
107049,100002691,2,2,9375,18750
107050,100002692,4,2,5625,11250
107051,100002692,5,1,1250,1250
107052,100002693,3,1,7500,7500
107053,100002693,2,1,9375,9375
107054,100002693,4,2,5625,11250
107055,100002694,3,1,7500,7500
107056,100002694,4,1,5625,5625
107057,100002694,5,1,1250,1250
107058,100002695,3,1,7500,7500
107059,100002695,2,2,9375,18750
107060,100002695,4,1,5625,5625
107061,100002695,1,1,1875,1875
107062,100002696,3,2,7500,15000
107063,100002696,4,1,5625,5625
107064,100002697,3,1,7500,7500
107065,100002697,2,3,9375,28125
107066,100002697,4,2,5625,11250
107067,100002697,1,1,1875,1875
107068,100002697,1,1,1875,1875
107069,100002698,4,2,5625,11250
107070,100002698,1,1,1875,1875
107071,100002699,3,1,7500,7500
107072,100002699,2,3,9375,28125
107073,100002699,4,2,5625,11250
107074,100002699,1,1,1875,1875
107075,100002700,2,2,9375,18750
107076,100002701,3,1,7500,7500
107077,100002702,2,3,9375,28125
107078,100002702,1,1,1875,1875
107079,100002703,2,2,9375,18750
107080,100002703,4,3,5625,16875
107081,100002703,5,1,1250,1250
107082,100002704,3,3,7500,22500
107083,100002704,4,2,5625,11250
107084,100002705,2,1,9375,9375
107085,100002706,2,1,9375,9375
107086,100002706,4,1,5625,5625
107087,100002706,1,1,1875,1875
107088,100002707,3,1,7500,7500
107089,100002707,4,2,5625,11250
107090,100002708,2,1,9375,9375
107091,100002709,3,2,7500,15000
107092,100002709,2,1,9375,9375
107093,100002709,4,3,5625,16875
107094,100002709,5,1,1250,1250
107095,100002709,1,1,1875,1875
107096,100002710,3,1,7500,7500
107097,100002711,3,2,7500,15000
107098,100002711,4,2,5625,11250
107099,100002711,1,1,1875,1875
107100,100002711,1,1,1875,1875
107101,100002712,3,1,7500,7500
107102,100002712,2,1,9375,9375
107103,100002713,3,2,7500,15000
107104,100002713,2,2,9375,18750
107105,100002714,3,3,7500,22500
107106,100002714,2,3,9375,28125
107107,100002714,4,1,5625,5625
107108,100002714,5,1,1250,1250
107109,100002715,4,1,5625,5625
107110,100002716,2,1,9375,9375
107111,100002717,4,1,5625,5625
107112,100002718,3,1,7500,7500
107113,100002718,2,1,9375,9375
107114,100002718,5,1,1250,1250
107115,100002719,2,1,9375,9375
107116,100002720,3,1,7500,7500
107117,100002721,3,1,7500,7500
107118,100002721,2,1,9375,9375
107119,100002721,4,3,5625,16875
107120,100002721,1,2,1875,3750
107121,100002722,3,2,7500,15000
107122,100002722,4,1,5625,5625
107123,100002722,1,1,1875,1875
107124,100002723,2,1,9375,9375
107125,100002723,4,1,5625,5625
107126,100002724,3,3,7500,22500
107127,100002724,2,2,9375,18750
107128,100002724,5,1,1250,1250
107129,100002725,3,1,7500,7500
107130,100002725,2,1,9375,9375
107131,100002725,4,1,5625,5625
107132,100002726,3,1,7500,7500
107133,100002727,3,1,7500,7500
107134,100002727,4,2,5625,11250
107135,100002727,1,2,1875,3750
107136,100002728,3,1,7500,7500
107137,100002728,2,3,9375,28125
107138,100002728,4,3,5625,16875
107139,100002728,5,1,1250,1250
107140,100002728,1,1,1875,1875
107141,100002728,1,1,1875,1875
107142,100002729,3,2,7500,15000
107143,100002729,2,1,9375,9375
107144,100002729,4,1,5625,5625
107145,100002729,5,1,1250,1250
107146,100002730,3,2,7500,15000
107147,100002730,2,3,9375,28125
107148,100002730,5,3,1250,3750
107149,100002730,1,1,1875,1875
107150,100002730,1,1,1875,1875
107151,100002731,3,3,7500,22500
107152,100002731,2,2,9375,18750
107153,100002731,4,2,5625,11250
107154,100002731,5,1,1250,1250
107155,100002731,1,1,1875,1875
107156,100002731,1,1,1875,1875
107157,100002732,3,1,7500,7500
107158,100002732,2,2,9375,18750
107159,100002732,4,1,5625,5625
107160,100002733,3,3,7500,22500
107161,100002733,2,1,9375,9375
107162,100002733,4,3,5625,16875
107163,100002733,1,1,1875,1875
107164,100002734,3,1,7500,7500
107165,100002734,2,1,9375,9375
107166,100002734,4,2,5625,11250
107167,100002735,3,1,7500,7500
107168,100002735,2,2,9375,18750
107169,100002735,4,1,5625,5625
107170,100002735,1,1,1875,1875
107171,100002736,3,1,7500,7500
107172,100002736,2,1,9375,9375
107173,100002736,4,1,5625,5625
107174,100002736,1,1,1875,1875
107175,100002737,4,1,5625,5625
107176,100002738,3,1,7500,7500
107177,100002738,2,2,9375,18750
107178,100002738,4,3,5625,16875
107179,100002738,5,2,1250,2500
107180,100002738,1,1,1875,1875
107181,100002739,4,1,5625,5625
107182,100002740,2,2,9375,18750
107183,100002740,4,2,5625,11250
107184,100002740,5,1,1250,1250
107185,100002741,3,3,7500,22500
107186,100002741,4,1,5625,5625
107187,100002741,1,1,1875,1875
107188,100002741,1,1,1875,1875
107189,100002742,2,3,9375,28125
107190,100002742,5,1,1250,1250
107191,100002743,3,1,7500,7500
107192,100002743,2,2,9375,18750
107193,100002743,4,2,5625,11250
107194,100002743,1,2,1875,3750
107195,100002743,1,1,1875,1875
107196,100002744,2,1,9375,9375
107197,100002745,3,1,7500,7500
107198,100002745,2,2,9375,18750
107199,100002745,4,2,5625,11250
107200,100002745,5,2,1250,2500
107201,100002745,1,1,1875,1875
107202,100002746,3,2,7500,15000
107203,100002746,4,1,5625,5625
107204,100002747,3,1,7500,7500
107205,100002747,4,1,5625,5625
107206,100002747,5,1,1250,1250
