"id","orderid","productid","qty","unit_price","price"
70445788,9882,2,2,9375,18750
70445789,9883,2,1,9375,9375
70445790,9883,4,1,5625,5625
70445791,9884,3,2,7500,15000
70445792,9884,2,2,9375,18750
70445793,9884,4,1,5625,5625
70445794,9884,1,2,1875,3750
70445795,9884,1,1,1875,1875
70445796,9885,2,1,9375,9375
70445797,9886,3,1,7500,7500
70445798,9886,2,3,9375,28125
70445799,9886,4,3,5625,16875
70445800,9886,5,1,1250,1250
70445801,9886,1,1,1875,1875
70445802,9887,3,3,7500,22500
70445803,9887,2,2,9375,18750
70445804,9887,4,1,5625,5625
70445805,9887,5,1,1250,1250
70445806,9888,2,1,9375,9375
70445807,9889,2,1,9375,9375
70445808,9890,3,3,7500,22500
70445809,9891,3,3,7500,22500
70445810,9891,2,3,9375,28125
70445811,9891,4,2,5625,11250
70445812,9891,5,2,1250,2500
70445813,9892,3,3,7500,22500
70445814,9892,2,1,9375,9375
70445815,9892,5,1,1250,1250
70445816,9892,1,1,1875,1875
70445817,9893,3,1,7500,7500
70445818,9893,2,1,9375,9375
70445819,9893,4,1,5625,5625
70445820,9893,5,1,1250,1250
70445821,9894,2,1,9375,9375
70445822,9894,4,1,5625,5625
70445823,9895,2,1,9375,9375
70445824,9895,4,3,5625,16875
70445825,9896,3,1,7500,7500
70445826,9896,4,1,5625,5625
70445827,9897,3,1,7500,7500
70445828,9897,2,1,9375,9375
70445829,9898,3,2,7500,15000
70445830,9898,2,1,9375,9375
70445831,9898,4,1,5625,5625
70445832,9898,1,1,1875,1875
70445833,9899,3,1,7500,7500
70445834,9899,2,1,9375,9375
70445835,9899,4,1,5625,5625
70445836,9899,1,1,1875,1875
70445837,9900,3,1,7500,7500
70445838,9900,2,3,9375,28125
70445839,9900,4,1,5625,5625
70445840,9900,1,1,1875,1875
70445841,9901,3,1,7500,7500
70445842,9902,3,3,7500,22500
70445843,9902,2,2,9375,18750
70445844,9902,4,2,5625,11250
70445845,9902,1,2,1875,3750
70445846,9902,1,1,1875,1875
70445847,9903,3,2,7500,15000
70445848,9903,2,1,9375,9375
70445849,9903,4,1,5625,5625
70445850,9903,5,1,1250,1250
70445851,9904,3,1,7500,7500
70445852,9904,2,1,9375,9375
70445853,9904,4,2,5625,11250
70445854,9904,1,2,1875,3750
70445855,9905,3,2,7500,15000
70445856,9905,4,3,5625,16875
70445857,9906,3,1,7500,7500
70445858,9906,2,2,9375,18750
70445859,9906,4,1,5625,5625
70445860,9907,2,1,9375,9375
70445861,9907,4,1,5625,5625
70445862,9907,1,1,1875,1875
70445863,9908,3,2,7500,15000
70445864,9908,2,2,9375,18750
70445865,9908,4,2,5625,11250
70445866,9909,4,1,5625,5625
70445867,9910,4,1,5625,5625
70445868,9911,2,1,9375,9375
70445869,9911,4,1,5625,5625
70445870,9912,3,1,7500,7500
70445871,9912,2,1,9375,9375
70445872,9912,4,1,5625,5625
70445873,9912,1,1,1875,1875
70445874,9913,3,2,7500,15000
70445875,9914,3,1,7500,7500
70445876,9914,4,3,5625,16875
70445877,9914,5,1,1250,1250
70445878,9915,3,2,7500,15000
70445879,9915,2,1,9375,9375
70445880,9915,4,1,5625,5625
70445881,9915,5,1,1250,1250
70445882,9916,3,1,7500,7500
70445883,9916,2,1,9375,9375
70445884,9916,4,2,5625,11250
70445885,9916,1,2,1875,3750
70445886,9917,3,1,7500,7500
70445887,9917,4,1,5625,5625
70445888,9918,3,1,7500,7500
70445889,9918,2,2,9375,18750
70445890,9918,4,2,5625,11250
70445891,9918,1,1,1875,1875
70445892,9918,1,1,1875,1875
70445893,9919,3,2,7500,15000
70445894,9919,2,1,9375,9375
70445895,9920,2,3,9375,28125
70445896,9920,4,1,5625,5625
70445897,9920,1,1,1875,1875
70445898,9921,4,2,5625,11250
70445899,9922,2,2,9375,18750
70445900,9922,1,1,1875,1875
70445901,9923,4,2,5625,11250
70445902,9923,1,1,1875,1875
70445903,9924,2,1,9375,9375
70445904,9924,4,3,5625,16875
70445905,9925,2,1,9375,9375
70445906,9925,4,2,5625,11250
70445907,9926,3,1,7500,7500
70445908,9926,2,3,9375,28125
70445909,9926,5,1,1250,1250
70445910,9926,1,1,1875,1875
70445911,9927,3,3,7500,22500
70445912,9927,2,3,9375,28125
70445913,9927,4,2,5625,11250
70445914,9927,5,1,1250,1250
70445915,9928,2,1,9375,9375
70445916,9929,2,1,9375,9375
70445917,9930,3,1,7500,7500
70445918,9930,4,1,5625,5625
70445919,9931,3,1,7500,7500
70445920,9932,2,1,9375,9375
70445921,9932,4,1,5625,5625
70445922,9933,3,1,7500,7500
70445923,9933,2,1,9375,9375
70445924,9933,5,1,1250,1250
70445925,9934,3,1,7500,7500
70445926,9934,4,1,5625,5625
70445927,9935,2,2,9375,18750
70445928,9935,4,3,5625,16875
70445929,9935,1,1,1875,1875
70445930,9936,2,1,9375,9375
70445931,9937,3,2,7500,15000
70445932,9938,2,2,9375,18750
70445933,9938,4,1,5625,5625
70445934,9938,1,2,1875,3750
70445935,9939,2,2,9375,18750
70445936,9940,3,3,7500,22500
70445937,9940,5,2,1250,2500
70445938,9941,3,1,7500,7500
70445939,9941,2,1,9375,9375
70445940,9942,3,1,7500,7500
70445941,9942,2,1,9375,9375
70445942,9943,2,1,9375,9375
70445943,9944,3,3,7500,22500
70445944,9944,2,1,9375,9375
70445945,9944,4,2,5625,11250
70445946,9945,3,1,7500,7500
70445947,9945,4,1,5625,5625
70445948,9945,1,1,1875,1875
70445949,9946,2,1,9375,9375
70445950,9947,2,2,9375,18750
70445951,9948,4,1,5625,5625
70445952,9949,2,1,9375,9375
70445953,9949,4,1,5625,5625
70445954,9950,3,1,7500,7500
70445955,9950,2,2,9375,18750
70445956,9950,1,1,1875,1875
70445957,9950,1,2,1875,3750
70445958,9951,2,1,9375,9375
70445959,9951,4,2,5625,11250
70445960,9951,5,1,1250,1250
70445961,9952,3,3,7500,22500
70445962,9952,2,1,9375,9375
70445963,9953,4,1,5625,5625
70445964,9954,3,3,7500,22500
70445965,9954,2,2,9375,18750
70445966,9954,4,2,5625,11250
70445967,9955,3,2,7500,15000
70445968,9955,4,1,5625,5625
70445969,9955,5,2,1250,2500
70445970,9955,1,1,1875,1875
70445971,9955,1,1,1875,1875
70445972,9956,3,1,7500,7500
70445973,9956,4,1,5625,5625
70445974,9956,1,1,1875,1875
70445975,9957,3,1,7500,7500
70445976,9957,2,1,9375,9375
70445977,9958,2,2,9375,18750
70445978,9959,2,1,9375,9375
70445979,9959,4,1,5625,5625
70445980,9960,2,3,9375,28125
70445981,9960,4,1,5625,5625
70445982,9961,4,3,5625,16875
70445983,9961,1,1,1875,1875
70445984,9962,3,1,7500,7500
70445985,9963,2,2,9375,18750
70445986,9963,4,3,5625,16875
70445987,9964,3,2,7500,15000
70445988,9964,4,2,5625,11250
70445989,9964,1,1,1875,1875
70445990,9964,1,2,1875,3750
70445991,9965,2,1,9375,9375
70445992,9966,3,2,7500,15000
70445993,9966,2,1,9375,9375
70445994,9966,4,1,5625,5625
70445995,9966,5,1,1250,1250
70445996,9966,1,1,1875,1875
70445997,9967,2,1,9375,9375
70445998,9967,4,1,5625,5625
70445999,9968,3,1,7500,7500
70446000,9968,2,3,9375,28125
70446001,9968,4,2,5625,11250
70446002,9968,5,1,1250,1250
70446003,9968,1,1,1875,1875
70446004,9968,1,1,1875,1875
70446005,9969,3,3,7500,22500
70446006,9969,2,3,9375,28125
70446007,9969,1,1,1875,1875
70446008,9970,3,1,7500,7500
70446009,9970,2,1,9375,9375
70446010,9970,5,1,1250,1250
70446011,9971,2,1,9375,9375
70446012,9971,4,2,5625,11250
70446013,9972,3,2,7500,15000
70446014,9972,4,2,5625,11250
70446015,9972,1,1,1875,1875
70446016,9973,4,1,5625,5625
70446017,9974,3,1,7500,7500
70446018,9974,2,3,9375,28125
70446019,9974,4,1,5625,5625
70446020,9974,1,1,1875,1875
70446021,9975,3,2,7500,15000
70446022,9975,4,1,5625,5625
70446023,9976,3,2,7500,15000
70446024,9976,1,1,1875,1875
70446025,9977,4,1,5625,5625
70446026,9978,3,2,7500,15000
70446027,9978,2,3,9375,28125
70446028,9978,4,3,5625,16875
70446029,9978,1,1,1875,1875
70446030,9979,4,2,5625,11250
70446031,9980,3,3,7500,22500
70446032,9980,2,1,9375,9375
70446033,9980,1,1,1875,1875
70446034,9981,2,1,9375,9375
70446035,9982,4,1,5625,5625
70446036,9983,3,2,7500,15000
70446037,9983,2,3,9375,28125
70446038,9983,4,1,5625,5625
70446039,9983,5,1,1250,1250
70446040,9984,3,3,7500,22500
70446041,9984,2,3,9375,28125
70446042,9984,5,1,1250,1250
70446043,9985,2,1,9375,9375
70446044,9986,3,2,7500,15000
70446045,9986,4,3,5625,16875
70446046,9987,3,1,7500,7500
70446047,9987,2,2,9375,18750
70446048,9988,3,1,7500,7500
70446049,9989,3,1,7500,7500
70446050,9989,4,2,5625,11250
70446051,9989,1,1,1875,1875
70446052,9990,2,1,9375,9375
70446053,9991,4,1,5625,5625
70446054,9992,4,3,5625,16875
70446055,9993,3,3,7500,22500
70446056,9993,2,1,9375,9375
70446057,9993,4,1,5625,5625
70446058,9993,5,1,1250,1250
70446059,9993,1,3,1875,5625
70446060,9994,3,2,7500,15000
70446061,9994,2,3,9375,28125
70446062,9994,4,1,5625,5625
70446063,9994,1,1,1875,1875
70446064,9994,1,1,1875,1875
70446065,9995,3,1,7500,7500
70446066,9995,2,1,9375,9375
70446067,9995,4,2,5625,11250
70446068,9995,1,1,1875,1875
70446069,9996,2,1,9375,9375
70446070,9997,4,1,5625,5625
70446071,9998,3,3,7500,22500
70446072,9998,1,1,1875,1875
70446073,9999,2,3,9375,28125
70446074,9999,5,1,1250,1250
70446075,10000,3,1,7500,7500
70446076,10000,2,2,9375,18750
70446077,10000,4,2,5625,11250
70446078,10000,1,2,1875,3750
70446079,10001,3,2,7500,15000
70446080,10001,2,1,9375,9375
70446081,10001,4,1,5625,5625
70446082,10001,1,1,1875,1875
70446083,10002,3,1,7500,7500
70446084,10003,4,2,5625,11250
70446085,10003,1,1,1875,1875
70446086,10004,3,2,7500,15000
70446087,10004,2,2,9375,18750
70446088,10004,4,2,5625,11250
70446089,10004,5,1,1250,1250
70446090,10004,1,1,1875,1875
70446091,10004,1,1,1875,1875
70446092,10005,4,1,5625,5625
70446093,10006,3,2,7500,15000
70446094,10006,2,1,9375,9375
70446095,10006,4,1,5625,5625
70446096,10006,1,2,1875,3750
70446097,10007,4,1,5625,5625
70446098,10008,3,1,7500,7500
70446099,10008,2,2,9375,18750
70446100,10008,5,1,1250,1250
70446101,10008,1,2,1875,3750
70446102,10009,3,3,7500,22500
70446103,10009,2,2,9375,18750
70446104,10009,4,2,5625,11250
70446105,10009,5,2,1250,2500
70446106,10010,3,1,7500,7500
70446107,10010,2,1,9375,9375
70446108,10010,4,1,5625,5625
70446109,10011,3,2,7500,15000
70446110,10011,2,2,9375,18750
70446111,10011,4,2,5625,11250
70446112,10011,5,2,1250,2500
70446113,10012,2,1,9375,9375
70446114,10013,3,3,7500,22500
70446115,10013,2,3,9375,28125
70446116,10013,4,1,5625,5625
70446117,10013,5,2,1250,2500
70446118,10013,1,1,1875,1875
70446119,10013,1,1,1875,1875
70446120,10014,3,1,7500,7500
70446121,10014,2,1,9375,9375
70446122,10014,4,2,5625,11250
70446123,10014,5,1,1250,1250
70446124,10015,2,2,9375,18750
70446125,10016,2,3,9375,28125
70446126,10016,4,3,5625,16875
70446127,10017,3,1,7500,7500
70446128,10017,2,3,9375,28125
70446129,10017,4,2,5625,11250
70446130,10018,4,1,5625,5625
70446131,10019,3,1,7500,7500
70446132,10019,2,2,9375,18750
70446133,10019,4,1,5625,5625
70446134,10020,3,1,7500,7500
70446135,10020,2,3,9375,28125
70446136,10020,5,1,1250,1250
70446137,10020,1,2,1875,3750
70446138,10021,2,1,9375,9375
70446139,10022,2,1,9375,9375
70446140,10022,4,1,5625,5625
70446141,10023,3,1,7500,7500
70446142,10023,2,2,9375,18750
70446143,10023,4,3,5625,16875
70446144,10023,5,1,1250,1250
70446145,10023,1,1,1875,1875
70446146,10023,1,2,1875,3750
70446147,10024,3,3,7500,22500
70446148,10024,2,1,9375,9375
70446149,10024,4,1,5625,5625
70446150,10024,1,1,1875,1875
70446151,10024,1,1,1875,1875
70446152,10025,2,1,9375,9375
70446153,10025,4,1,5625,5625
70446154,10025,1,1,1875,1875
70446155,10026,4,1,5625,5625
70446156,10027,2,2,9375,18750
70446157,10027,4,1,5625,5625
70446158,10027,5,1,1250,1250
70446159,10028,3,1,7500,7500
70446160,10028,2,2,9375,18750
70446161,10028,4,2,5625,11250
70446162,10028,1,2,1875,3750
70446163,10029,3,2,7500,15000
70446164,10029,2,1,9375,9375
70446165,10029,4,3,5625,16875
70446166,10029,1,1,1875,1875
70446167,10029,1,1,1875,1875
70446168,10030,2,1,9375,9375
70446169,10030,4,1,5625,5625
70446170,10031,3,2,7500,15000
70446171,10031,4,1,5625,5625
70446172,10031,5,1,1250,1250
70446173,10031,1,1,1875,1875
70446174,10032,2,2,9375,18750
70446175,10033,3,1,7500,7500
70446176,10033,2,3,9375,28125
70446177,10033,4,1,5625,5625
70446178,10033,5,1,1250,1250
70446179,10033,1,1,1875,1875
70446180,10034,3,3,7500,22500
70446181,10034,2,1,9375,9375
70446182,10034,1,1,1875,1875
70446183,10035,3,1,7500,7500
70446184,10035,2,2,9375,18750
70446185,10035,4,1,5625,5625
70446186,10036,2,1,9375,9375
70446187,10036,4,1,5625,5625
70446188,10037,3,2,7500,15000
70446189,10037,4,1,5625,5625
70446190,10038,3,2,7500,15000
70446191,10038,2,3,9375,28125
70446192,10038,4,3,5625,16875
70446193,10039,4,1,5625,5625
70446194,10040,3,1,7500,7500
70446195,10040,2,2,9375,18750
70446196,10040,4,1,5625,5625
70446197,10040,5,1,1250,1250
70446198,10040,1,1,1875,1875
70446199,10041,2,1,9375,9375
70446200,10042,3,1,7500,7500
70446201,10042,2,3,9375,28125
70446202,10042,4,3,5625,16875
70446203,10043,3,2,7500,15000
70446204,10043,4,1,5625,5625
70446205,10044,3,2,7500,15000
70446206,10044,2,2,9375,18750
70446207,10044,4,3,5625,16875
70446208,10044,1,1,1875,1875
70446209,10045,3,1,7500,7500
70446210,10045,4,2,5625,11250
70446211,10046,3,1,7500,7500
70446212,10046,2,3,9375,28125
70446213,10046,4,1,5625,5625
70446214,10046,5,1,1250,1250
70446215,10046,1,1,1875,1875
70446216,10047,3,1,7500,7500
70446217,10047,2,1,9375,9375
70446218,10048,3,2,7500,15000
70446219,10048,2,1,9375,9375
70446220,10048,1,1,1875,1875
70446221,10049,3,3,7500,22500
70446222,10049,2,1,9375,9375
70446223,10049,4,2,5625,11250
70446224,10049,5,1,1250,1250
70446225,10049,1,1,1875,1875
70446226,10050,3,1,7500,7500
70446227,10050,4,1,5625,5625
70446228,10051,3,1,7500,7500
70446229,10052,3,1,7500,7500
70446230,10052,2,2,9375,18750
70446231,10052,4,2,5625,11250
70446232,10052,5,1,1250,1250
70446233,10052,1,1,1875,1875
70446234,10053,4,1,5625,5625
70446235,10054,2,2,9375,18750
70446236,10054,5,1,1250,1250
70446237,10055,3,2,7500,15000
70446238,10056,3,3,7500,22500
70446239,10056,2,1,9375,9375
70446240,10056,4,3,5625,16875
70446241,10056,1,1,1875,1875
70446242,10057,3,1,7500,7500
70446243,10057,2,2,9375,18750
70446244,10057,4,1,5625,5625
70446245,10058,3,2,7500,15000
70446246,10058,4,1,5625,5625
70446247,10058,5,1,1250,1250
70446248,10059,3,1,7500,7500
70446249,10060,3,1,7500,7500
70446250,10060,4,2,5625,11250
70446251,10061,3,1,7500,7500
70446252,10061,2,2,9375,18750
70446253,10061,4,2,5625,11250
70446254,10061,5,1,1250,1250
70446255,10062,3,2,7500,15000
70446256,10062,4,1,5625,5625
70446257,10063,3,1,7500,7500
70446258,10063,2,1,9375,9375
70446259,10064,2,1,9375,9375
70446260,10064,4,1,5625,5625
70446261,10065,4,1,5625,5625
70446262,10066,3,2,7500,15000
70446263,10066,4,1,5625,5625
70446264,10067,2,1,9375,9375
70446265,10067,4,1,5625,5625
70446266,10067,1,1,1875,1875
70446267,10068,4,3,5625,16875
70446268,10068,1,1,1875,1875
70446269,10069,3,2,7500,15000
70446270,10069,2,2,9375,18750
70446271,10070,3,1,7500,7500
70446272,10070,2,2,9375,18750
70446273,10070,4,2,5625,11250
70446274,10071,4,2,5625,11250
70446275,10072,3,2,7500,15000
70446276,10073,3,1,7500,7500
70446277,10073,2,1,9375,9375
70446278,10073,4,1,5625,5625
70446279,10074,3,3,7500,22500
70446280,10074,2,1,9375,9375
70446281,10074,4,3,5625,16875
70446282,10074,1,1,1875,1875
70446283,10075,3,1,7500,7500
70446284,10075,2,1,9375,9375
70446285,10075,1,1,1875,1875
70446286,10076,3,1,7500,7500
70446287,10076,2,3,9375,28125
70446288,10076,4,2,5625,11250
70446289,10077,2,1,9375,9375
70446290,10077,4,1,5625,5625
70446291,10078,2,1,9375,9375
70446292,10078,4,1,5625,5625
70446293,10078,1,1,1875,1875
70446294,10079,4,2,5625,11250
70446295,10080,2,2,9375,18750
70446296,10081,3,1,7500,7500
70446297,10081,2,1,9375,9375
70446298,10082,3,1,7500,7500
70446299,10082,2,1,9375,9375
70446300,10083,2,1,9375,9375
70446301,10083,4,1,5625,5625
70446302,10084,2,2,9375,18750
70446303,10084,4,1,5625,5625
70446304,10085,3,1,7500,7500
70446305,10085,2,1,9375,9375
70446306,10085,4,2,5625,11250
70446307,10085,1,1,1875,1875
70446308,10086,2,1,9375,9375
70446309,10086,4,1,5625,5625
70446310,10086,1,1,1875,1875
70446311,10087,2,2,9375,18750
70446312,10088,3,2,7500,15000
70446313,10088,2,2,9375,18750
70446314,10088,4,3,5625,16875
70446315,10089,3,2,7500,15000
70446316,10089,2,1,9375,9375
70446317,10089,4,2,5625,11250
70446318,10089,5,1,1250,1250
70446319,10089,1,1,1875,1875
70446320,10090,3,3,7500,22500
70446321,10090,4,1,5625,5625
70446322,10091,3,2,7500,15000
70446323,10091,2,1,9375,9375
70446324,10091,4,1,5625,5625
70446325,10092,3,2,7500,15000
70446326,10092,2,1,9375,9375
70446327,10092,5,1,1250,1250
70446328,10093,3,1,7500,7500
70446329,10093,2,1,9375,9375
70446330,10094,2,1,9375,9375
70446331,10095,3,3,7500,22500
70446332,10095,2,2,9375,18750
70446333,10096,3,1,7500,7500
70446334,10096,4,1,5625,5625
70446335,10097,3,2,7500,15000
70446336,10097,4,1,5625,5625
70446337,10097,1,1,1875,1875
70446338,10098,3,1,7500,7500
70446339,10099,3,1,7500,7500
70446340,10099,2,1,9375,9375
70446341,10100,3,1,7500,7500
70446342,10100,2,2,9375,18750
70446343,10100,4,1,5625,5625
70446344,10100,1,1,1875,1875
70446345,10101,2,2,9375,18750
70446346,10102,4,1,5625,5625
70446347,10103,4,1,5625,5625
70446348,10104,3,3,7500,22500
70446349,10104,2,3,9375,28125
70446350,10104,4,1,5625,5625
70446351,10104,1,2,1875,3750
70446352,10105,3,1,7500,7500
70446353,10106,3,1,7500,7500
70446354,10106,4,1,5625,5625
70446355,10106,1,1,1875,1875
70446356,10107,3,1,7500,7500
70446357,10108,2,2,9375,18750
70446358,10108,4,2,5625,11250
70446359,10108,5,1,1250,1250
70446360,10108,1,1,1875,1875
70446361,10109,2,1,9375,9375
70446362,10109,4,1,5625,5625
70446363,10109,1,1,1875,1875
70446364,10110,3,1,7500,7500
70446365,10110,4,1,5625,5625
70446366,10111,3,1,7500,7500
70446367,10111,2,1,9375,9375
70446368,10111,4,3,5625,16875
70446369,10111,1,1,1875,1875
70446370,10112,3,1,7500,7500
70446371,10112,2,2,9375,18750
70446372,10112,4,1,5625,5625
70446373,10112,5,1,1250,1250
70446374,10113,3,1,7500,7500
70446375,10113,4,3,5625,16875
70446376,10114,3,1,7500,7500
70446377,10114,4,1,5625,5625
70446378,10115,4,1,5625,5625
70446379,10116,2,1,9375,9375
70446380,10117,4,1,5625,5625
70446381,10118,4,1,5625,5625
70446382,10119,4,1,5625,5625
70446383,10120,2,1,9375,9375
70446384,10120,4,2,5625,11250
70446385,10120,1,1,1875,1875
70446386,10121,3,1,7500,7500
70446387,10122,2,1,9375,9375
70446388,10123,3,1,7500,7500
70446389,10123,2,2,9375,18750
70446390,10123,5,1,1250,1250
70446391,10124,3,1,7500,7500
70446392,10124,2,1,9375,9375
70446393,10124,4,1,5625,5625
70446394,10125,3,2,7500,15000
70446395,10125,2,2,9375,18750
70446396,10125,4,2,5625,11250
70446397,10125,5,1,1250,1250
70446398,10125,1,2,1875,3750
70446399,10126,3,1,7500,7500
70446400,10127,2,1,9375,9375
70446401,10128,3,3,7500,22500
70446402,10128,2,3,9375,28125
70446403,10128,4,1,5625,5625
70446404,10129,3,1,7500,7500
70446405,10129,2,3,9375,28125
70446406,10129,4,1,5625,5625
70446407,10129,5,1,1250,1250
70446408,10130,2,1,9375,9375
70446409,10131,3,2,7500,15000
70446410,10131,4,2,5625,11250
70446411,10131,5,1,1250,1250
70446412,10132,3,2,7500,15000
70446413,10132,4,1,5625,5625
70446414,10132,1,1,1875,1875
70446415,10133,3,2,7500,15000
70446416,10133,4,3,5625,16875
70446417,10133,5,1,1250,1250
70446418,10133,1,2,1875,3750
70446419,10133,1,1,1875,1875
70446420,10134,3,2,7500,15000
70446421,10134,4,2,5625,11250
70446422,10134,1,1,1875,1875
70446423,10135,2,2,9375,18750
70446424,10135,4,2,5625,11250
70446425,10135,5,1,1250,1250
70446426,10135,1,1,1875,1875
70446427,10136,2,1,9375,9375
70446428,10136,4,2,5625,11250
70446429,10137,3,1,7500,7500
70446430,10137,2,1,9375,9375
70446431,10138,3,1,7500,7500
70446432,10138,2,1,9375,9375
70446433,10139,3,1,7500,7500
70446434,10139,2,1,9375,9375
70446435,10139,1,1,1875,1875
70446436,10140,3,3,7500,22500
70446437,10140,2,2,9375,18750
70446438,10140,4,1,5625,5625
70446439,10140,5,1,1250,1250
70446440,10140,1,1,1875,1875
70446441,10141,3,1,7500,7500
70446442,10141,2,2,9375,18750
70446443,10141,4,1,5625,5625
70446444,10141,1,1,1875,1875
70446445,10142,2,2,9375,18750
70446446,10142,4,1,5625,5625
70446447,10142,5,1,1250,1250
70446448,10143,2,2,9375,18750
70446449,10143,4,1,5625,5625
70446450,10143,5,1,1250,1250
70446451,10144,3,1,7500,7500
70446452,10144,4,2,5625,11250
70446453,10144,1,1,1875,1875
70446454,10145,4,1,5625,5625
70446455,10146,3,1,7500,7500
70446456,10146,2,1,9375,9375
70446457,10146,4,4,5625,22500
70446458,10147,3,2,7500,15000
70446459,10147,2,2,9375,18750
70446460,10147,4,3,5625,16875
70446461,10147,1,1,1875,1875
70446462,10147,1,2,1875,3750
70446463,10148,3,3,7500,22500
70446464,10148,4,1,5625,5625
70446465,10148,1,1,1875,1875
70446466,10149,3,2,7500,15000
70446467,10150,3,3,7500,22500
70446468,10150,2,2,9375,18750
70446469,10150,4,1,5625,5625
70446470,10150,5,3,1250,3750
70446471,10150,1,1,1875,1875
70446472,10151,3,2,7500,15000
70446473,10151,2,1,9375,9375
70446474,10151,4,2,5625,11250
70446475,10151,1,1,1875,1875
70446476,10151,1,2,1875,3750
70446477,10152,2,1,9375,9375
70446478,10152,4,1,5625,5625
70446479,10153,2,1,9375,9375
70446480,10153,4,2,5625,11250
70446481,10153,1,1,1875,1875
70446482,10154,2,1,9375,9375
70446483,10154,4,1,5625,5625
70446484,10155,3,2,7500,15000
70446485,10155,2,1,9375,9375
70446486,10155,5,1,1250,1250
70446487,10156,3,1,7500,7500
70446488,10156,2,1,9375,9375
70446489,10157,3,2,7500,15000
70446490,10157,2,1,9375,9375
70446491,10157,1,1,1875,1875
70446492,10158,3,1,7500,7500
70446493,10158,2,2,9375,18750
70446494,10158,1,1,1875,1875
70446495,10159,3,1,7500,7500
70446496,10160,3,2,7500,15000
70446497,10160,1,1,1875,1875
70446498,10161,4,1,5625,5625
70446499,10162,3,2,7500,15000
70446500,10162,2,1,9375,9375
70446501,10162,4,1,5625,5625
70446502,10162,1,1,1875,1875
70446503,10163,3,2,7500,15000
70446504,10163,4,1,5625,5625
70446505,10163,5,1,1250,1250
70446506,10164,2,2,9375,18750
70446507,10164,4,2,5625,11250
70446508,10164,5,1,1250,1250
70446509,10164,1,1,1875,1875
70446510,10165,3,1,7500,7500
70446511,10165,2,1,9375,9375
70446512,10165,4,3,5625,16875
70446513,10166,3,1,7500,7500
70446514,10166,2,2,9375,18750
70446515,10167,2,1,9375,9375
70446516,10167,4,1,5625,5625
70446517,10168,2,2,9375,18750
70446518,10168,4,2,5625,11250
70446519,10168,1,1,1875,1875
70446520,10168,1,1,1875,1875
70446521,10169,3,3,7500,22500
70446522,10169,2,2,9375,18750
70446523,10169,4,2,5625,11250
70446524,10169,5,2,1250,2500
70446525,10169,1,3,1875,5625
70446526,10170,3,1,7500,7500
70446527,10170,2,1,9375,9375
70446528,10171,3,3,7500,22500
70446529,10171,2,3,9375,28125
70446530,10171,4,1,5625,5625
70446531,10172,3,1,7500,7500
70446532,10173,3,3,7500,22500
70446533,10173,2,2,9375,18750
70446534,10173,4,1,5625,5625
70446535,10173,5,1,1250,1250
70446536,10173,1,1,1875,1875
70446537,10174,4,2,5625,11250
70446538,10175,3,2,7500,15000
70446539,10176,3,1,7500,7500
70446540,10176,4,1,5625,5625
70446541,10177,2,1,9375,9375
70446542,10177,4,1,5625,5625
70446543,10178,2,1,9375,9375
70446544,10178,4,2,5625,11250
70446545,10179,3,2,7500,15000
70446546,10179,2,3,9375,28125
70446547,10179,4,1,5625,5625
70446548,10180,2,1,9375,9375
70446549,10180,4,1,5625,5625
70446550,10180,1,1,1875,1875
70446551,10181,2,1,9375,9375
70446552,10182,3,1,7500,7500
70446553,10182,2,3,9375,28125
70446554,10182,5,1,1250,1250
70446555,10182,1,2,1875,3750
70446556,10183,4,1,5625,5625
70446557,10184,3,3,7500,22500
70446558,10184,2,1,9375,9375
70446559,10184,1,1,1875,1875
70446560,10184,1,1,1875,1875
70446561,10185,3,1,7500,7500
70446562,10185,2,1,9375,9375
70446563,10185,1,1,1875,1875
70446564,10186,3,1,7500,7500
70446565,10187,3,1,7500,7500
70446566,10187,2,1,9375,9375
70446567,10187,4,3,5625,16875
70446568,10188,2,1,9375,9375
70446569,10189,3,2,7500,15000
70446570,10189,2,1,9375,9375
70446571,10189,4,2,5625,11250
70446572,10189,1,1,1875,1875
70446573,10190,3,1,7500,7500
70446574,10190,4,1,5625,5625
70446575,10191,3,1,7500,7500
70446576,10191,2,2,9375,18750
70446577,10191,4,1,5625,5625
70446578,10192,3,2,7500,15000
70446579,10192,2,2,9375,18750
70446580,10192,5,1,1250,1250
70446581,10193,3,1,7500,7500
70446582,10193,4,1,5625,5625
70446583,10194,3,2,7500,15000
70446584,10194,2,2,9375,18750
70446585,10194,5,1,1250,1250
70446586,10194,1,1,1875,1875
70446587,10194,1,1,1875,1875
70446588,10195,3,1,7500,7500
70446589,10196,3,2,7500,15000
70446590,10197,4,1,5625,5625
70446591,10198,2,1,9375,9375
70446592,10199,3,3,7500,22500
70446593,10199,2,1,9375,9375
70446594,10199,4,3,5625,16875
70446595,10199,5,1,1250,1250
70446596,10199,1,1,1875,1875
70446597,10200,3,3,7500,22500
70446598,10200,2,2,9375,18750
70446599,10200,4,3,5625,16875
70446600,10200,1,2,1875,3750
70446601,10200,1,1,1875,1875
70446602,10201,3,1,7500,7500
70446603,10201,2,1,9375,9375
70446604,10202,2,2,9375,18750
70446605,10203,3,1,7500,7500
70446606,10203,2,3,9375,28125
70446607,10203,4,1,5625,5625
70446608,10203,5,1,1250,1250
70446609,10203,1,1,1875,1875
