id,order_id,product_id,qty,item_price,unit_sales
25425,5912,32,2,150000,300000
25426,5912,25,2,130000,260000
25427,5912,10,1,200000,200000
25428,5912,15,1,450000,450000
25429,5913,17,1,400000,400000
25430,5913,36,3,30000,90000
25431,5913,38,2,40000,80000
25432,5913,27,1,125000,125000
25433,5913,41,2,60000,120000
25434,5914,3,3,190000,570000
25435,5914,9,3,200000,600000
25436,5914,36,2,30000,60000
25437,5914,9,1,200000,200000
25438,5915,42,3,60000,180000
25439,5916,15,1,450000,450000
25440,5916,6,1,180000,180000
25441,5917,18,1,200000,200000
25442,5917,13,2,250000,500000
25443,5918,19,2,200000,400000
25444,5918,22,1,500000,500000
25445,5918,4,3,190000,570000
25446,5918,26,2,130000,260000
25447,5918,4,1,190000,190000
25448,5919,10,2,200000,400000
25449,5920,36,2,30000,60000
25450,5920,29,1,125000,125000
25451,5920,27,1,125000,125000
25452,5920,5,1,180000,180000
25453,5921,32,1,150000,150000
25454,5922,25,1,130000,130000
25455,5923,5,1,180000,180000
25456,5923,15,1,450000,450000
25457,5924,41,2,60000,120000
25458,5924,22,1,500000,500000
25459,5924,41,3,60000,180000
25460,5924,40,1,50000,50000
25461,5924,19,3,200000,600000
25462,5925,27,1,125000,125000
25463,5925,2,3,190000,570000
25464,5925,29,1,125000,125000
25465,5926,24,2,130000,260000
25466,5926,9,1,200000,200000
25467,5926,33,2,40000,80000
25468,5927,19,1,200000,200000
25469,5927,35,1,50000,50000
25470,5927,31,1,150000,150000
25471,5928,19,1,200000,200000
25472,5928,11,1,200000,200000
25473,5928,6,2,180000,360000
25474,5928,2,1,190000,190000
25475,5929,9,1,200000,200000
25476,5930,11,2,200000,400000
25477,5930,22,1,500000,500000
25478,5930,31,1,150000,150000
25479,5931,5,1,180000,180000
25480,5932,34,1,50000,50000
25481,5932,3,1,190000,190000
25482,5933,41,1,60000,60000
25483,5933,37,2,40000,80000
25484,5933,41,1,60000,60000
25485,5933,7,1,180000,180000
25486,5934,1,2,190000,380000
25487,5934,5,1,180000,180000
25488,5934,36,2,30000,60000
25489,5935,19,1,200000,200000
25490,5935,28,2,125000,250000
25491,5935,24,3,130000,390000
25492,5936,16,1,250000,250000
25493,5936,31,2,150000,300000
25494,5936,26,2,130000,260000
25495,5937,9,1,200000,200000
25496,5937,7,2,180000,360000
25497,5937,26,2,130000,260000
25498,5937,3,1,190000,190000
25499,5937,26,1,130000,130000
25500,5938,41,1,60000,60000
25501,5938,38,1,40000,40000
25502,5939,42,4,60000,240000
25503,5939,8,1,180000,180000
25504,5940,26,1,130000,130000
25505,5940,18,1,200000,200000
25506,5940,6,2,180000,360000
25507,5941,10,5,200000,1000000
25508,5941,21,1,500000,500000
25509,5941,39,1,30000,30000
25510,5941,36,1,30000,30000
25511,5941,38,1,40000,40000
25512,5942,40,1,50000,50000
25513,5942,7,2,180000,360000
25514,5942,38,2,40000,80000
25515,5942,36,1,30000,30000
25516,5943,40,2,50000,100000
25517,5943,34,3,50000,150000
25518,5944,40,1,50000,50000
25519,5944,43,2,50000,100000
25520,5945,40,3,50000,150000
25521,5945,40,1,50000,50000
25522,5945,9,1,200000,200000
25523,5946,40,3,50000,150000
25524,5946,2,2,190000,380000
25525,5946,13,1,250000,250000
25526,5946,18,2,200000,400000
25527,5947,4,1,190000,190000
25528,5948,42,1,60000,60000
25529,5949,11,1,200000,200000
25530,5949,9,3,200000,600000
25531,5950,1,1,190000,190000
25532,5950,42,2,60000,120000
25533,5950,10,1,200000,200000
25534,5951,13,2,250000,500000
25535,5952,43,1,50000,50000
25536,5952,38,1,40000,40000
25537,5952,13,1,250000,250000
25538,5953,43,1,50000,50000
25539,5953,34,1,50000,50000
25540,5954,14,1,450000,450000
25541,5955,27,3,125000,375000
25542,5955,34,3,50000,150000
25543,5955,7,2,180000,360000
25544,5956,3,1,190000,190000
25545,5957,41,2,60000,120000
25546,5958,4,2,190000,380000
25547,5958,13,2,250000,500000
25548,5958,35,1,50000,50000
25549,5959,17,2,400000,800000
25550,5959,35,1,50000,50000
25551,5959,30,1,125000,125000
25552,5960,30,1,125000,125000
25553,5961,32,1,150000,150000
25554,5962,16,2,250000,500000
25555,5962,20,1,400000,400000
25556,5962,34,1,50000,50000
25557,5962,21,1,500000,500000
25558,5962,28,1,125000,125000
25559,5963,18,1,200000,200000
25560,5964,40,2,50000,100000
25561,5964,13,2,250000,500000
25562,5964,39,2,30000,60000
25563,5964,38,1,40000,40000
25564,5965,18,2,200000,400000
25565,5966,27,2,125000,250000
25566,5966,1,1,190000,190000
25567,5967,2,2,190000,380000
25568,5967,19,3,200000,600000
25569,5967,8,2,180000,360000
25570,5968,3,2,190000,380000
25571,5968,40,1,50000,50000
25572,5968,22,1,500000,500000
25573,5969,39,2,30000,60000
25574,5969,33,3,40000,120000
25575,5970,35,2,50000,100000
25576,5970,4,1,190000,190000
25577,5971,8,1,180000,180000
25578,5972,23,3,130000,390000
25579,5972,23,2,130000,260000
25580,5972,20,2,400000,800000
25581,5972,7,1,180000,180000
25582,5972,32,1,150000,150000
25583,5972,3,1,190000,190000
25584,5973,22,1,500000,500000
25585,5974,42,1,60000,60000
25586,5974,41,1,60000,60000
25587,5975,5,1,180000,180000
25588,5975,11,1,200000,200000
25589,5975,3,1,190000,190000
25590,5975,39,1,30000,30000
25591,5976,2,1,190000,190000
25592,5976,34,1,50000,50000
25593,5976,6,1,180000,180000
25594,5977,35,2,50000,100000
25595,5977,18,1,200000,200000
25596,5977,28,1,125000,125000
25597,5978,30,1,125000,125000
25598,5978,16,3,250000,750000
25599,5979,15,2,450000,900000
25600,5979,15,1,450000,450000
25601,5979,16,1,250000,250000
25602,5979,40,1,50000,50000
25603,5979,3,1,190000,190000
25604,5980,9,2,200000,400000
25605,5980,37,3,40000,120000
25606,5980,3,2,190000,380000
25607,5980,27,1,125000,125000
25608,5981,43,1,50000,50000
25609,5982,13,2,250000,500000
25610,5982,8,2,180000,360000
25611,5982,27,1,125000,125000
25612,5983,24,2,130000,260000
25613,5984,33,1,40000,40000
25614,5985,8,1,180000,180000
25615,5985,14,1,450000,450000
25616,5986,25,1,130000,130000
25617,5986,20,1,400000,400000
25618,5986,33,1,40000,40000
25619,5987,3,3,190000,570000
25620,5987,18,3,200000,600000
25621,5987,40,3,50000,150000
25622,5987,2,1,190000,190000
25623,5987,33,1,40000,40000
25624,5987,23,1,130000,130000
25625,5988,21,1,500000,500000
25626,5989,18,1,200000,200000
25627,5990,20,2,400000,800000
25628,5990,24,1,130000,130000
25629,5990,38,1,40000,40000
25630,5990,30,1,125000,125000
25631,5991,14,1,450000,450000
25632,5992,21,3,500000,1500000
25633,5992,3,2,190000,380000
25634,5992,31,2,150000,300000
25635,5992,17,2,400000,800000
25636,5992,12,1,200000,200000
25637,5993,43,2,50000,100000
25638,5993,37,2,40000,80000
25639,5993,9,1,200000,200000
25640,5994,7,1,180000,180000
25641,5994,38,1,40000,40000
25642,5994,43,1,50000,50000
25643,5994,23,1,130000,130000
25644,5995,25,1,130000,130000
25645,5995,42,1,60000,60000
25646,5995,22,1,500000,500000
25647,5996,42,1,60000,60000
25648,5997,15,2,450000,900000
25649,5997,32,1,150000,150000
25650,5998,2,2,190000,380000
25651,5998,21,1,500000,500000
25652,5999,32,2,150000,300000
25653,5999,2,2,190000,380000
25654,5999,5,3,180000,540000
25655,6000,5,1,180000,180000
25656,6000,14,1,450000,450000
25657,6000,30,1,125000,125000
25658,6001,1,1,190000,190000
25659,6001,2,1,190000,190000
25660,6001,28,1,125000,125000
25661,6002,17,2,400000,800000
25662,6002,14,1,450000,450000
25663,6002,6,1,180000,180000
25664,6003,3,3,190000,570000
25665,6003,27,2,125000,250000
25666,6003,1,2,190000,380000
25667,6003,6,1,180000,180000
25668,6003,25,1,130000,130000
25669,6003,28,2,125000,250000
25670,6004,33,3,40000,120000
25671,6004,6,1,180000,180000
25672,6004,16,2,250000,500000
25673,6004,42,3,60000,180000
25674,6004,43,2,50000,100000
25675,6005,33,2,40000,80000
25676,6006,9,3,200000,600000
25677,6006,12,1,200000,200000
25678,6007,37,1,40000,40000
25679,6007,3,3,190000,570000
25680,6007,38,1,40000,40000
25681,6007,6,1,180000,180000
25682,6008,2,3,190000,570000
25683,6008,6,1,180000,180000
25684,6009,30,2,125000,250000
25685,6010,33,1,40000,40000
25686,6010,39,2,30000,60000
25687,6010,9,1,200000,200000
25688,6011,15,1,450000,450000
25689,6011,16,1,250000,250000
25690,6012,20,2,400000,800000
25691,6012,13,2,250000,500000
25692,6012,1,1,190000,190000
25693,6012,41,1,60000,60000
25694,6013,41,1,60000,60000
25695,6014,29,1,125000,125000
25696,6014,9,1,200000,200000
25697,6014,23,1,130000,130000
25698,6015,25,1,130000,130000
25699,6016,10,1,200000,200000
25700,6017,38,1,40000,40000
25701,6017,4,1,190000,190000
25702,6018,36,1,30000,30000
25703,6019,28,1,125000,125000
25704,6019,23,1,130000,130000
25705,6019,8,1,180000,180000
25706,6020,33,2,40000,80000
25707,6020,26,1,130000,130000
25708,6020,31,1,150000,150000
25709,6020,30,1,125000,125000
25710,6020,22,1,500000,500000
25711,6021,36,2,30000,60000
25712,6021,6,3,180000,540000
25713,6021,3,1,190000,190000
25714,6021,8,1,180000,180000
25715,6021,14,1,450000,450000
25716,6022,11,1,200000,200000
25717,6022,7,1,180000,180000
25718,6023,33,1,40000,40000
25719,6023,2,1,190000,190000
25720,6024,38,1,40000,40000
25721,6024,6,1,180000,180000
25722,6024,42,3,60000,180000
25723,6024,17,2,400000,800000
25724,6024,2,1,190000,190000
25725,6025,9,1,200000,200000
25726,6025,7,1,180000,180000
25727,6026,35,1,50000,50000
25728,6026,24,1,130000,130000
25729,6027,18,2,200000,400000
25730,6027,2,2,190000,380000
25731,6027,16,2,250000,500000
25732,6027,6,2,180000,360000
25733,6028,2,1,190000,190000
25734,6029,1,2,190000,380000
25735,6029,37,1,40000,40000
25736,6029,27,1,125000,125000
25737,6029,14,1,450000,450000
25738,6030,40,2,50000,100000
25739,6030,6,2,180000,360000
25740,6030,33,1,40000,40000
25741,6030,27,1,125000,125000
25742,6031,33,2,40000,80000
25743,6032,7,2,180000,360000
25744,6032,17,2,400000,800000
25745,6033,21,1,500000,500000
25746,6033,20,2,400000,800000
25747,6033,3,2,190000,380000
25748,6033,16,1,250000,250000
25749,6033,6,3,180000,540000
25750,6034,11,1,200000,200000
25751,6034,40,2,50000,100000
25752,6034,1,2,190000,380000
25753,6035,26,1,130000,130000
25754,6035,16,2,250000,500000
25755,6035,29,1,125000,125000
25756,6035,35,1,50000,50000
25757,6036,5,1,180000,180000
25758,6036,39,3,30000,90000
25759,6036,35,3,50000,150000
25760,6036,12,1,200000,200000
25761,6036,6,1,180000,180000
25762,6037,40,2,50000,100000
25763,6037,8,2,180000,360000
25764,6037,39,1,30000,30000
25765,6038,25,3,130000,390000
25766,6038,38,2,40000,80000
25767,6038,9,3,200000,600000
25768,6038,17,1,400000,400000
25769,6038,20,2,400000,800000
25770,6039,2,2,190000,380000
25771,6039,27,1,125000,125000
25772,6040,35,1,50000,50000
25773,6040,36,1,30000,30000
25774,6041,15,1,450000,450000
25775,6041,8,1,180000,180000
25776,6041,27,2,125000,250000
25777,6041,8,1,180000,180000
25778,6041,6,1,180000,180000
25779,6042,33,2,40000,80000
25780,6042,35,3,50000,150000
25781,6042,1,2,190000,380000
25782,6042,8,2,180000,360000
25783,6043,19,1,200000,200000
25784,6043,18,1,200000,200000
25785,6043,11,1,200000,200000
25786,6044,27,1,125000,125000
25787,6044,29,3,125000,375000
25788,6044,13,1,250000,250000
25789,6044,13,1,250000,250000
25790,6045,3,1,190000,190000
25791,6045,27,1,125000,125000
25792,6046,2,2,190000,380000
25793,6046,36,3,30000,90000
25794,6046,7,1,180000,180000
25795,6047,1,1,190000,190000
25796,6047,1,3,190000,570000
25797,6047,30,1,125000,125000
25798,6047,17,1,400000,400000
25799,6047,6,2,180000,360000
25800,6048,19,1,200000,200000
25801,6048,12,2,200000,400000
25802,6048,12,1,200000,200000
25803,6049,38,2,40000,80000
25804,6049,24,3,130000,390000
25805,6050,42,3,60000,180000
25806,6050,15,1,450000,450000
25807,6050,35,1,50000,50000
25808,6051,28,2,125000,250000
25809,6051,10,2,200000,400000
25810,6051,5,1,180000,180000
25811,6051,42,1,60000,60000
25812,6052,28,2,125000,250000
25813,6053,12,3,200000,600000
25814,6053,29,1,125000,125000
25815,6053,35,1,50000,50000
25816,6054,28,3,125000,375000
25817,6054,26,1,130000,130000
25818,6054,3,1,190000,190000
25819,6054,16,1,250000,250000
25820,6055,13,2,250000,500000
25821,6055,13,1,250000,250000
25822,6056,8,2,180000,360000
25823,6056,7,1,180000,180000
25824,6056,24,2,130000,260000
25825,6056,33,1,40000,40000
25826,6057,5,1,180000,180000
25827,6058,36,1,30000,30000
25828,6058,18,2,200000,400000
25829,6059,7,3,180000,540000
25830,6059,30,1,125000,125000
25831,6059,1,2,190000,380000
25832,6059,4,1,190000,190000
25833,6059,10,1,200000,200000
25834,6060,28,1,125000,125000
25835,6061,33,1,40000,40000
25836,6062,43,2,50000,100000
25837,6062,30,2,125000,250000
25838,6062,34,1,50000,50000
25839,6063,12,3,200000,600000
25840,6063,13,3,250000,750000
25841,6063,17,1,400000,400000
25842,6063,20,2,400000,800000
25843,6064,36,1,30000,30000
25844,6065,7,2,180000,360000
25845,6065,43,3,50000,150000
25846,6065,9,3,200000,600000
25847,6065,1,2,190000,380000
25848,6066,33,1,40000,40000
25849,6066,25,1,130000,130000
25850,6066,24,1,130000,130000
25851,6067,32,1,150000,150000
25852,6067,35,2,50000,100000
25853,6067,17,3,400000,1200000
25854,6068,27,1,125000,125000
25855,6068,23,1,130000,130000
25856,6068,18,1,200000,200000
25857,6069,7,1,180000,180000
25858,6070,36,1,30000,30000
25859,6071,1,1,190000,190000
25860,6071,42,1,60000,60000
25861,6071,26,1,130000,130000
25862,6071,11,1,200000,200000
25863,6072,36,2,30000,60000
25864,6073,36,2,30000,60000
25865,6073,3,3,190000,570000
25866,6073,10,2,200000,400000
25867,6073,36,2,30000,60000
25868,6074,3,1,190000,190000
25869,6075,20,2,400000,800000
25870,6075,22,1,500000,500000
25871,6075,33,1,40000,40000
25872,6075,37,1,40000,40000
25873,6076,28,1,125000,125000
25874,6077,2,1,190000,190000
25875,6077,17,1,400000,400000
25876,6078,26,1,130000,130000
25877,6079,23,2,130000,260000
25878,6079,15,1,450000,450000
25879,6079,13,1,250000,250000
25880,6080,3,1,190000,190000
25881,6080,30,1,125000,125000
25882,6081,14,1,450000,450000
25883,6081,9,1,200000,200000
25884,6081,10,1,200000,200000
25885,6082,36,2,30000,60000
25886,6082,19,1,200000,200000
25887,6082,41,1,60000,60000
25888,6082,40,1,50000,50000
25889,6083,27,2,125000,250000
25890,6083,43,1,50000,50000
25891,6083,42,1,60000,60000
25892,6084,21,3,500000,1500000
25893,6084,27,1,125000,125000
25894,6084,26,2,130000,260000
25895,6084,34,1,50000,50000
25896,6084,39,1,30000,30000
25897,6085,40,1,50000,50000
25898,6085,43,3,50000,150000
25899,6085,20,1,400000,400000
25900,6085,22,2,500000,1000000
25901,6086,2,1,190000,190000
25902,6086,11,1,200000,200000
25903,6087,10,1,200000,200000
25904,6087,25,1,130000,130000
25905,6087,39,2,30000,60000
25906,6087,22,1,500000,500000
25907,6088,34,1,50000,50000
25908,6089,33,2,40000,80000
25909,6089,3,2,190000,380000
25910,6089,41,2,60000,120000
25911,6090,31,3,150000,450000
25912,6090,22,3,500000,1500000
25913,6090,33,1,40000,40000
25914,6091,13,2,250000,500000
25915,6091,1,1,190000,190000
25916,6091,24,1,130000,130000
25917,6091,11,1,200000,200000
25918,6092,15,1,450000,450000
25919,6092,39,1,30000,30000
25920,6093,7,2,180000,360000
25921,6093,17,2,400000,800000
25922,6093,19,2,200000,400000
25923,6093,3,2,190000,380000
25924,6094,37,2,40000,80000
25925,6095,37,2,40000,80000
25926,6095,6,1,180000,180000
25927,6095,3,1,190000,190000
25928,6096,28,2,125000,250000
25929,6096,22,1,500000,500000
25930,6097,15,1,450000,450000
25931,6097,37,1,40000,40000
25932,6097,27,1,125000,125000
25933,6098,41,1,60000,60000
25934,6098,43,3,50000,150000
25935,6098,40,2,50000,100000
25936,6099,25,1,130000,130000
25937,6099,30,1,125000,125000
25938,6099,33,2,40000,80000
25939,6099,23,1,130000,130000
25940,6099,25,1,130000,130000
25941,6100,32,1,150000,150000
25942,6101,1,1,190000,190000
25943,6101,29,1,125000,125000
25944,6101,20,1,400000,400000
25945,6102,15,1,450000,450000
25946,6102,16,2,250000,500000
25947,6102,16,1,250000,250000
25948,6102,29,1,125000,125000
25949,6102,1,2,190000,380000
25950,6103,14,1,450000,450000
25951,6103,37,2,40000,80000
25952,6104,24,2,130000,260000
25953,6104,33,2,40000,80000
25954,6104,3,1,190000,190000
25955,6104,16,1,250000,250000
25956,6104,6,1,180000,180000
25957,6105,5,1,180000,180000
25958,6106,22,1,500000,500000
25959,6107,19,1,200000,200000
25960,6107,22,1,500000,500000
25961,6107,7,1,180000,180000
25962,6108,26,2,130000,260000
25963,6108,37,1,40000,40000
25964,6108,3,1,190000,190000
25965,6109,13,1,250000,250000
25966,6109,10,1,200000,200000
25967,6110,33,2,40000,80000
25968,6110,1,2,190000,380000
25969,6110,32,1,150000,150000
25970,6111,10,1,200000,200000
25971,6111,38,1,40000,40000
25972,6112,10,2,200000,400000
25973,6112,35,1,50000,50000
25974,6112,25,2,130000,260000
25975,6112,32,2,150000,300000
25976,6112,3,1,190000,190000
25977,6113,9,1,200000,200000
25978,6113,16,2,250000,500000
25979,6113,35,2,50000,100000
25980,6114,10,1,200000,200000
25981,6115,30,1,125000,125000
25982,6115,40,1,50000,50000
25983,6116,36,2,30000,60000
25984,6116,25,3,130000,390000
25985,6116,16,1,250000,250000
25986,6117,30,1,125000,125000
25987,6117,2,2,190000,380000
25988,6117,40,1,50000,50000
25989,6118,21,2,500000,1000000
25990,6118,23,3,130000,390000
25991,6118,37,2,40000,80000
25992,6118,39,1,30000,30000
25993,6118,37,1,40000,40000
25994,6119,11,1,200000,200000
25995,6120,6,2,180000,360000
25996,6120,32,1,150000,150000
25997,6120,16,3,250000,750000
25998,6120,38,1,40000,40000
25999,6120,14,2,450000,900000
26000,6120,36,1,30000,30000
26001,6121,16,3,250000,750000
26002,6121,20,2,400000,800000
26003,6121,23,2,130000,260000
26004,6121,26,1,130000,130000
26005,6122,28,1,125000,125000
26006,6123,35,2,50000,100000
26007,6123,15,2,450000,900000
26008,6123,24,1,130000,130000
26009,6124,17,1,400000,400000
26010,6124,25,2,130000,260000
26011,6124,17,1,400000,400000
26012,6124,16,1,250000,250000
26013,6125,29,1,125000,125000
26014,6125,16,3,250000,750000
26015,6125,28,3,125000,375000
26016,6126,42,1,60000,60000
26017,6126,5,1,180000,180000
26018,6126,9,1,200000,200000
26019,6127,42,1,60000,60000
26020,6128,8,3,180000,540000
26021,6128,40,2,50000,100000
26022,6128,22,2,500000,1000000
26023,6128,24,3,130000,390000
26024,6128,39,1,30000,30000
26025,6129,13,2,250000,500000
26026,6129,12,2,200000,400000
26027,6129,22,1,500000,500000
26028,6130,36,2,30000,60000
26029,6130,38,2,40000,80000
26030,6131,2,1,190000,190000
26031,6131,1,1,190000,190000
26032,6132,25,1,130000,130000
26033,6133,31,2,150000,300000
26034,6134,32,1,150000,150000
26035,6134,39,2,30000,60000
26036,6134,14,3,450000,1350000
26037,6135,18,1,200000,200000
26038,6135,1,1,190000,190000
26039,6136,9,1,200000,200000
26040,6137,10,1,200000,200000
26041,6138,10,2,200000,400000
26042,6139,25,3,130000,390000
26043,6139,13,1,250000,250000
26044,6139,31,1,150000,150000
26045,6139,15,1,450000,450000
26046,6140,2,1,190000,190000
26047,6141,37,1,40000,40000
26048,6141,39,1,30000,30000
26049,6142,31,2,150000,300000
26050,6143,40,2,50000,100000
26051,6143,32,1,150000,150000
26052,6143,37,2,40000,80000
26053,6144,25,2,130000,260000
26054,6145,38,2,40000,80000
26055,6145,33,1,40000,40000
26056,6145,23,2,130000,260000
26057,6145,9,1,200000,200000
26058,6146,24,3,130000,390000
26059,6146,3,1,190000,190000
26060,6146,19,1,200000,200000
26061,6147,18,2,200000,400000
26062,6147,13,3,250000,750000
26063,6147,26,1,130000,130000
26064,6148,5,1,180000,180000
26065,6149,19,3,200000,600000
26066,6149,4,2,190000,380000
26067,6149,32,1,150000,150000
26068,6149,11,1,200000,200000
26069,6150,35,1,50000,50000
26070,6150,7,2,180000,360000
26071,6150,16,1,250000,250000
26072,6151,1,1,190000,190000
26073,6151,30,2,125000,250000
26074,6151,32,3,150000,450000
26075,6151,10,1,200000,200000
26076,6151,30,1,125000,125000
26077,6152,29,1,125000,125000
26078,6153,10,1,200000,200000
26079,6153,25,2,130000,260000
26080,6154,41,3,60000,180000
26081,6154,1,2,190000,380000
26082,6154,34,1,50000,50000
26083,6154,3,1,190000,190000
26084,6155,13,2,250000,500000
26085,6155,29,1,125000,125000
26086,6155,34,1,50000,50000
26087,6156,24,1,130000,130000
26088,6157,3,1,190000,190000
26089,6158,11,2,200000,400000
26090,6158,24,1,130000,130000
26091,6159,14,2,450000,900000
26092,6160,25,2,130000,260000
26093,6161,36,2,30000,60000
26094,6161,42,1,60000,60000
26095,6161,8,2,180000,360000
26096,6161,8,2,180000,360000
26097,6162,4,2,190000,380000
26098,6162,26,3,130000,390000
26099,6162,11,2,200000,400000
26100,6162,3,1,190000,190000
26101,6163,43,2,50000,100000
26102,6163,8,1,180000,180000
26103,6163,32,1,150000,150000
26104,6164,2,1,190000,190000
26105,6164,1,1,190000,190000
26106,6164,37,1,40000,40000
26107,6165,21,1,500000,500000
26108,6166,28,2,125000,250000
26109,6166,20,1,400000,400000
26110,6166,14,2,450000,900000
26111,6166,43,1,50000,50000
26112,6167,42,1,60000,60000
26113,6167,31,2,150000,300000
26114,6167,23,1,130000,130000
26115,6168,33,1,40000,40000
26116,6169,42,1,60000,60000
26117,6170,37,1,40000,40000
26118,6170,5,1,180000,180000
26119,6171,2,1,190000,190000
26120,6172,13,1,250000,250000
26121,6172,24,1,130000,130000
26122,6173,8,1,180000,180000
26123,6174,18,1,200000,200000
26124,6175,25,2,130000,260000
26125,6175,8,1,180000,180000
26126,6175,9,2,200000,400000
26127,6176,11,2,200000,400000
26128,6176,26,1,130000,130000
26129,6176,26,1,130000,130000
26130,6177,34,3,50000,150000
26131,6177,26,2,130000,260000
26132,6177,24,1,130000,130000
26133,6177,38,1,40000,40000
26134,6177,18,1,200000,200000
26135,6178,38,2,40000,80000
26136,6178,25,2,130000,260000
26137,6179,29,2,125000,250000
26138,6179,23,2,130000,260000
26139,6179,29,1,125000,125000
26140,6180,30,1,125000,125000
26141,6180,1,2,190000,380000
26142,6180,10,1,200000,200000
26143,6180,19,1,200000,200000
26144,6181,19,1,200000,200000
26145,6181,32,2,150000,300000
26146,6181,40,2,50000,100000
26147,6181,14,1,450000,450000
26148,6181,22,1,500000,500000
26149,6181,37,1,40000,40000
26150,6182,33,1,40000,40000
26151,6182,10,1,200000,200000
26152,6182,9,3,200000,600000
26153,6182,29,1,125000,125000
26154,6183,34,3,50000,150000
26155,6183,28,1,125000,125000
26156,6183,17,2,400000,800000
26157,6184,32,1,150000,150000
26158,6184,26,1,130000,130000
26159,6184,10,1,200000,200000
26160,6185,26,3,130000,390000
26161,6185,21,1,500000,500000
26162,6186,37,1,40000,40000
26163,6186,24,2,130000,260000
26164,6186,15,1,450000,450000
26165,6187,3,1,190000,190000
26166,6187,34,2,50000,100000
26167,6187,34,2,50000,100000
26168,6188,23,1,130000,130000
26169,6188,7,3,180000,540000
26170,6188,23,1,130000,130000
26171,6189,39,2,30000,60000
26172,6189,26,2,130000,260000
26173,6189,33,2,40000,80000
26174,6190,40,2,50000,100000
26175,6190,23,1,130000,130000
26176,6191,12,1,200000,200000
26177,6192,4,1,190000,190000
26178,6192,26,1,130000,130000
26179,6192,5,3,180000,540000
26180,6192,5,1,180000,180000
26181,6192,33,2,40000,80000
26182,6193,30,1,125000,125000
26183,6194,25,2,130000,260000
26184,6194,2,1,190000,190000
26185,6194,38,1,40000,40000
26186,6195,21,1,500000,500000
26187,6195,22,2,500000,1000000
26188,6195,37,1,40000,40000
26189,6195,18,1,200000,200000
26190,6196,34,2,50000,100000
26191,6197,34,3,50000,150000
26192,6197,18,2,200000,400000
26193,6198,42,2,60000,120000
26194,6198,19,2,200000,400000
26195,6199,8,2,180000,360000
26196,6200,26,1,130000,130000
26197,6200,31,1,150000,150000
26198,6200,34,4,50000,200000
26199,6201,24,3,130000,390000
26200,6201,39,2,30000,60000
26201,6201,25,1,130000,130000
26202,6201,36,2,30000,60000
26203,6201,14,1,450000,450000
26204,6202,30,2,125000,250000
26205,6202,15,1,450000,450000
26206,6203,27,2,125000,250000
26207,6204,17,3,400000,1200000
26208,6204,8,1,180000,180000
26209,6204,19,1,200000,200000
26210,6205,7,1,180000,180000
26211,6205,13,1,250000,250000
26212,6206,27,1,125000,125000
26213,6206,42,1,60000,60000
26214,6207,5,1,180000,180000
26215,6208,12,2,200000,400000
26216,6208,41,3,60000,180000
26217,6208,38,2,40000,80000
26218,6209,4,2,190000,380000
26219,6209,34,1,50000,50000
26220,6210,13,1,250000,250000
26221,6210,20,1,400000,400000
26222,6211,19,1,200000,200000
26223,6212,23,2,130000,260000
26224,6213,41,1,60000,60000
26225,6213,29,2,125000,250000
26226,6213,25,1,130000,130000
26227,6213,31,1,150000,150000
26228,6214,23,1,130000,130000
26229,6214,35,3,50000,150000
26230,6215,30,2,125000,250000
26231,6215,13,1,250000,250000
26232,6215,32,3,150000,450000
26233,6215,40,1,50000,50000
26234,6215,16,1,250000,250000
26235,6215,12,2,200000,400000
26236,6216,30,1,125000,125000
26237,6217,8,1,180000,180000
26238,6217,17,1,400000,400000
26239,6217,27,1,125000,125000
26240,6218,4,1,190000,190000
26241,6218,6,1,180000,180000
26242,6218,36,1,30000,30000
26243,6219,27,1,125000,125000
26244,6219,31,3,150000,450000
26245,6220,7,1,180000,180000
26246,6220,17,1,400000,400000
26247,6221,23,2,130000,260000
26248,6222,1,1,190000,190000
26249,6222,3,1,190000,190000
26250,6222,28,1,125000,125000
26251,6223,19,2,200000,400000
26252,6224,38,3,40000,120000
26253,6224,5,1,180000,180000
26254,6224,10,1,200000,200000
26255,6224,32,2,150000,300000
26256,6225,1,2,190000,380000
26257,6225,30,1,125000,125000
26258,6226,42,2,60000,120000
26259,6226,22,1,500000,500000
26260,6226,18,1,200000,200000
26261,6227,11,2,200000,400000
26262,6227,29,2,125000,250000
26263,6227,11,2,200000,400000
26264,6228,13,2,250000,500000
26265,6228,23,1,130000,130000
26266,6228,1,1,190000,190000
26267,6228,39,1,30000,30000
26268,6229,1,1,190000,190000
26269,6229,15,1,450000,450000
26270,6230,37,1,40000,40000
26271,6231,35,1,50000,50000
26272,6231,15,2,450000,900000
26273,6232,2,2,190000,380000
26274,6232,7,2,180000,360000
26275,6232,36,1,30000,30000
26276,6232,25,1,130000,130000
26277,6233,14,1,450000,450000
26278,6234,24,1,130000,130000
26279,6234,10,2,200000,400000
26280,6234,41,1,60000,60000
26281,6234,1,2,190000,380000
26282,6235,4,1,190000,190000
26283,6236,28,2,125000,250000
26284,6236,29,3,125000,375000
26285,6236,24,1,130000,130000
26286,6237,8,1,180000,180000
26287,6238,33,2,40000,80000
26288,6239,25,1,130000,130000
26289,6240,22,2,500000,1000000
26290,6240,39,1,30000,30000
26291,6240,19,1,200000,200000
26292,6241,20,1,400000,400000
26293,6241,13,1,250000,250000
26294,6242,16,2,250000,500000
26295,6242,19,1,200000,200000
26296,6242,35,1,50000,50000
